Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,target
4,45.0,0,0.0,7,246.5,0.03,0.03,0.0,0.0,1,2,2,1,2,2,False,False
2,569.0,1,58.5,23,941.6994048,0.0,0.008,9.331744184,0.0,1,2,2,4,2,0,False,True
1,5.0,2,66.5,64,1716.583333,0.012121212,0.019444444,0.0,0.0,7,4,2,1,2,2,True,False
0,0.0,2,157.5,35,5999.808333,0.005405405,0.027207207,0.0,0.0,1,2,2,4,1,2,True,False
0,0.0,0,0.0,4,179.25,0.0,0.05,0.0,0.0,1,2,2,6,2,2,False,False
0,0.0,1,78.0,108,8402.715986,0.008873457,0.019558305,0.0,0.0,7,3,2,2,13,2,False,False
4,61.25,0,0.0,21,595.75,0.038095238,0.076190476,0.0,0.0,1,2,2,4,1,2,False,False
0,0.0,3,588.0,153,5315.211905,0.006174089,0.020586081,0.0,0.0,7,2,2,1,3,2,False,False
1,576.0,0,0.0,13,587.75,0.030769231,0.061538462,0.0,0.0,7,1,1,4,1,2,False,False
0,0.0,2,21.0,0,0.0,0.0,0.05,0.0,0.0,1,1,1,4,10,0,False,False
7,121.0,0,0.0,16,589.875,0.0,0.00952381,0.0,0.0,1,2,6,1,2,2,True,False
0,0.0,0,0.0,53,5504.695238,0.011538462,0.031446886,12.32661404,0.0,7,2,2,1,1,2,False,True
2,17.0,2,1231.0,8,27.375,0.038888889,0.088888889,0.0,0.0,7,2,2,1,11,2,False,False
2,18.0,0,0.0,17,1218.75,0.0,0.050980392,0.0,0.0,7,2,2,1,1,2,False,False
4,72.0,0,0.0,4,46.5,0.04,0.06,0.0,0.0,7,3,2,2,3,2,False,False
7,237.5,1,0.0,37,1302.518056,0.005952381,0.023185941,0.0,0.0,1,3,2,2,2,2,False,True
0,0.0,0,0.0,59,1309.658333,0.017241379,0.030879354,0.0,0.0,1,3,2,3,1,2,False,False
0,0.0,0,0.0,14,272.1666667,0.0,0.025,0.0,0.0,1,3,2,3,2,2,False,False
0,0.0,0,0.0,19,521.925,0.010526316,0.029824561,0.0,0.0,1,3,2,6,2,2,True,False
0,0.0,0,0.0,2,12.0,0.0,0.1,0.0,0.0,1,3,2,3,13,2,False,False
2,14.25,0,0.0,29,1082.75,0.0,0.006896552,84.87572674,0.0,7,2,5,3,2,0,False,True
4,52.5,0,0.0,11,463.5,0.0,0.007692308,0.0,0.0,7,3,2,6,11,0,True,False
6,198.6666667,2,89.0,148,8178.226923,0.008732719,0.021205728,6.194287817,0.0,7,2,2,1,1,2,False,True
4,87.0,5,242.75,61,4081.041667,0.0,0.019375,0.0,0.0,7,2,5,6,2,2,True,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,2,2,6,13,2,True,False
2,90.0,1,48.5,40,3789.583333,0.0,0.023170732,0.0,0.0,1,2,2,4,2,2,True,False
0,0.0,0,0.0,4,97.5,0.1,0.125,0.0,0.0,7,3,2,6,13,2,False,False
0,0.0,0,0.0,17,308.25,0.023529412,0.064705882,0.0,0.0,7,2,2,1,13,2,False,False
1,64.5,0,0.0,32,1443.641667,0.0,0.010784314,111.2629939,0.0,7,2,2,1,2,2,True,True
10,132.7222222,1,104.0,103,3608.346752,0.0,0.007905605,14.69960115,0.0,7,2,10,7,2,2,False,False
16,301.1369048,4,886.5,78,5097.41833,0.014132104,0.030390424,7.296889074,0.0,7,3,2,2,2,2,True,True
0,0.0,1,0.0,0,0.0,0.2,0.2,0.0,0.0,7,1,1,4,15,2,False,False
0,0.0,0,0.0,63,1361.203175,0.0,0.014761905,0.0,0.0,7,2,2,7,2,2,False,False
0,0.0,0,0.0,14,1404.75,0.0,0.021428571,0.0,0.0,1,2,2,1,2,0,False,False
3,875.0,0,0.0,34,780.7916667,0.0,0.015675676,0.0,0.0,1,4,2,3,2,2,True,False
6,166.375,1,0.0,39,1858.833333,0.001515152,0.011818182,50.17693633,0.0,1,1,1,1,2,2,False,False
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,1,2,5,2,1,2,False,False
1,8.0,2,134.5,21,507.2916667,0.008333333,0.031944444,0.0,0.0,7,2,10,1,1,2,False,True
0,0.0,2,6.0,7,162.625,0.0,0.022222222,0.0,0.0,7,2,2,1,2,2,True,False
0,0.0,0,0.0,12,442.5,0.0,0.008333333,0.0,0.0,7,2,2,1,2,0,False,False
0,0.0,0,0.0,4,185.0,0.05,0.1,0.0,0.0,7,2,2,1,20,2,False,False
7,218.6666667,0,0.0,5,145.6666667,0.0,0.014285714,0.0,0.0,7,2,2,1,3,2,False,False
6,115.5833333,0,0.0,30,1076.958333,0.0,0.022857143,10.3889438,0.0,7,2,2,4,3,2,True,True
0,0.0,0,0.0,2,27.5,0.0,0.1,0.0,0.0,7,2,2,1,1,2,True,False
8,247.0833333,0,0.0,163,4600.540873,0.008383234,0.021052657,5.28608849,0.0,7,2,4,3,2,2,False,True
9,230.6666667,0,0.0,66,2178.85,0.003555556,0.010977778,11.73221807,0.0,7,2,2,3,2,2,True,True
0,0.0,0,0.0,12,466.125,0.0,0.022222222,0.0,0.0,7,3,2,1,3,2,False,False
0,0.0,0,0.0,8,1004.5,0.0,0.05,27.77725875,0.0,1,1,1,4,1,2,False,True
2,69.5,0,0.0,21,308.4583333,0.027272727,0.043939394,0.0,0.0,1,2,2,1,13,2,False,False
1,70.5,0,0.0,12,541.5357143,0.0,0.008333333,115.7819471,0.0,7,2,5,3,2,0,True,True
3,136.0,0,0.0,39,1426.583333,0.0,0.020731707,3.941736143,0.0,7,2,2,4,2,2,False,False
3,22.0,0,0.0,15,259.75,0.0,0.010416667,88.80448992,0.0,1,2,2,1,2,2,True,True
0,0.0,0,0.0,27,799.375,0.007407407,0.027601411,0.0,0.0,1,3,2,2,1,2,True,False
8,105.0,1,24.5,70,5778.966667,0.005921856,0.023453364,0.0,0.0,7,2,2,1,8,2,True,False
0,0.0,0,0.0,2,20.0,0.0,0.1,0.0,0.0,1,2,2,1,1,2,False,False
1,139.5,0,0.0,18,816.8333333,0.0,0.005263158,0.0,0.0,7,2,2,3,2,0,False,False
4,208.8888889,4,134.0,37,1335.809127,0.024242424,0.038460744,6.062330164,0.0,1,1,1,6,1,2,False,False
2,41.5,1,57.5,19,2689.625,0.0,0.024242424,0.0,0.0,1,2,2,3,2,2,False,False
4,63.75,0,0.0,13,774.7288136,0.0,0.012150434,0.0,0.0,7,2,2,6,2,2,False,True
9,181.275,2,65.0,120,3283.715359,0.004651163,0.024543027,2.442153455,0.0,7,1,2,1,2,2,False,False
6,149.7619048,3,267.25,120,3934.201024,0.002459016,0.023646,8.788976395,0.0,7,2,2,4,2,2,True,False
0,0.0,0,0.0,35,584.3083333,0.0,0.008571429,0.0,0.0,1,3,2,3,1,2,False,False
0,0.0,0,0.0,18,559.0,0.047058824,0.098039216,0.0,0.0,7,1,1,4,1,2,True,False
1,27.5,0,0.0,20,922.7083333,0.0,0.00952381,103.1402899,0.0,1,2,2,6,2,0,False,True
0,0.0,0,0.0,6,97.5,0.0,0.016666667,0.0,0.0,1,1,1,3,2,2,False,False
1,88.0,0,0.0,22,516.8333333,0.0,0.016666667,0.0,0.0,1,1,1,3,8,2,False,False
9,497.1666667,0,0.0,20,1170.166667,0.012121212,0.023484848,0.0,0.0,7,3,2,3,2,2,False,False
1,43.5,0,0.0,79,2006.834416,0.002531646,0.006439185,0.0,0.0,7,3,3,1,3,2,True,False
3,179.0,0,0.0,15,432.75,0.0,0.011111111,0.0,0.0,1,2,2,1,2,0,False,False
2,58.25,3,47.75,24,833.1666667,0.028571429,0.053401361,0.0,0.0,1,3,2,1,1,2,False,False
7,109.0416667,0,0.0,35,1136.083333,0.0,0.013157895,46.21605051,0.0,7,3,2,3,3,2,False,True
0,0.0,2,174.0,105,5254.158333,0.001869159,0.017589264,0.0,0.0,7,2,2,3,2,2,False,False
2,154.5,0,0.0,7,108.4166667,0.0,0.044444444,0.0,0.0,7,1,5,9,2,0,False,False
0,0.0,0,0.0,4,156.5,0.0,0.05,0.0,0.0,1,1,8,1,6,0,False,False
1,21.0,0,0.0,31,1998.25,0.01010101,0.037373737,0.0,0.0,7,2,2,1,2,2,True,False
0,0.0,0,0.0,18,491.75,0.0,0.027777778,0.0,0.0,1,2,2,6,11,0,False,False
0,0.0,0,0.0,23,901.2666667,0.0,0.017391304,0.0,0.0,1,1,1,1,2,0,True,False
0,0.0,0,0.0,10,158.75,0.0,0.02,0.0,0.0,7,2,2,1,2,2,False,False
1,7.0,0,0.0,5,78.5,0.0,0.028571429,0.0,0.0,1,2,2,7,1,2,False,False
0,0.0,0,0.0,49,1768.980303,0.0,0.004166667,9.0847678,0.0,7,3,2,4,11,2,True,True
1,0.0,0,0.0,56,2627.756494,0.021052632,0.025044663,0.0,0.0,7,3,2,1,2,2,True,True
10,790.9,0,0.0,54,2702.390385,0.003076923,0.018518854,0.0,0.0,7,2,2,1,10,2,False,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,2,4,1,3,2,False,False
2,105.75,0,0.0,19,1124.888889,0.010526316,0.028229665,0.0,0.0,7,3,2,9,2,2,True,False
0,0.0,0,0.0,24,1242.0,0.02173913,0.062318841,0.0,0.0,7,2,2,7,1,2,False,False
0,0.0,0,0.0,15,729.0,0.0,0.033333333,0.0,0.0,7,3,2,1,8,0,True,False
5,61.0125,0,0.0,51,1141.066667,0.003571429,0.011093074,0.0,0.0,1,2,2,6,2,0,False,False
2,51.5,2,99.5,15,771.875,0.01,0.026666667,15.39534668,0.0,1,2,2,3,2,2,False,False
9,178.5,0,0.0,10,558.0,0.011764706,0.023529412,0.0,0.0,7,2,5,1,11,2,False,False
0,0.0,4,82.5,22,1087.986111,0.007692308,0.020244755,0.0,0.0,7,3,2,3,2,2,False,False
0,0.0,0,0.0,11,188.4583333,0.0,0.009090909,0.0,0.0,7,1,1,1,8,0,False,False
0,0.0,0,0.0,79,4218.916667,0.012820513,0.028846154,0.0,0.0,1,2,4,7,1,2,False,False
5,316.5,4,185.5,144,5757.853961,0.002968037,0.014030074,0.0,0.0,7,1,1,1,2,2,False,False
0,0.0,0,0.0,20,1245.57619,0.0,0.005263158,0.0,0.0,7,3,2,1,3,2,False,False
0,0.0,0,0.0,37,2296.25,0.0,0.014864865,0.0,0.0,7,2,2,1,13,2,False,False
0,0.0,0,0.0,21,476.8666667,0.00952381,0.034126984,0.0,0.0,7,3,2,1,2,2,True,False
1,120.5,0,0.0,75,1677.805952,0.006578947,0.023128655,0.0,0.0,1,2,2,1,1,2,False,False
2,170.0,1,22.0,39,1177.291667,0.002564103,0.01965812,0.0,0.0,7,2,5,7,2,2,False,False
9,387.75,0,0.0,64,980.5021994,0.000866739,0.012798697,9.581561053,0.0,7,3,2,3,1,2,False,True
4,101.3333333,7,693.5,171,9119.885413,0.00441989,0.021627971,0.686565227,0.0,1,2,2,3,10,2,False,False
6,190.9231928,0,0.0,7,603.2565261,0.021862348,0.034024526,0.0,0.0,7,1,1,3,2,2,False,False
1,30.5,0,0.0,324,14213.63652,0.002063983,0.010072239,4.485584737,0.0,7,2,2,9,1,2,True,True
0,0.0,0,0.0,45,1682.25,0.026666667,0.057777778,0.0,0.0,7,2,2,4,1,2,False,False
1,79.0,2,255.0,137,2668.725046,0.002138405,0.020907736,0.0,0.0,7,2,2,1,2,2,False,False
0,0.0,0,0.0,21,289.5,0.00952381,0.038095238,0.0,0.0,1,2,2,6,10,2,False,False
0,0.0,2,84.5,42,2762.408333,0.004545455,0.025151515,0.0,0.0,7,2,2,1,2,0,False,False
0,0.0,0,0.0,68,1806.166667,0.004411765,0.027941176,0.0,0.0,7,2,2,2,13,2,True,False
2,13.0,0,0.0,19,637.4285714,0.00952381,0.042857143,13.1307834,0.0,7,2,2,1,3,2,False,False
0,0.0,0,0.0,1,318.5,0.166666667,0.171428571,0.0,0.0,1,3,2,2,1,2,False,False
1,15.0,2,4.0,108,6740.557143,0.013761468,0.032553517,24.80248887,0.0,7,2,2,1,1,2,False,True
0,0.0,0,0.0,44,691.252381,0.013953488,0.029457364,0.0,0.0,7,2,6,5,1,2,False,False
0,0.0,4,758.5,23,1133.333333,0.008,0.020266667,12.36126667,0.0,1,3,2,6,2,2,True,False
1,33.5,0,0.0,15,710.25,0.0,0.011111111,0.0,0.0,1,2,10,1,8,0,False,False
4,77.5,0,0.0,17,678.25,0.0,0.031578947,0.0,0.0,7,1,2,1,3,2,False,False
8,171.75,0,0.0,32,486.6666667,0.0,0.005555556,0.0,0.0,1,4,2,1,2,0,False,False
0,0.0,0,0.0,2,54.0,0.0,0.033333333,0.0,0.0,7,1,1,5,10,2,True,False
0,0.0,0,0.0,19,421.0,0.0,0.010526316,0.0,0.0,1,2,2,6,3,2,False,False
9,303.8666667,0,0.0,72,3752.66697,0.007042254,0.007280349,0.0,0.0,7,1,1,1,3,2,False,False
0,0.0,0,0.0,13,562.25,0.0,0.015384615,34.97250838,0.0,7,1,1,1,2,0,False,True
5,613.5,0,0.0,470,14129.8808,0.0,0.00362107,13.38149414,0.0,7,4,2,9,2,2,True,True
6,27.0,1,0.0,141,6481.483333,0.0,0.019984285,1.257438906,0.0,7,2,2,1,2,2,False,False
0,0.0,0,0.0,8,113.6666667,0.0,0.025,0.0,0.0,7,2,2,4,13,2,False,False
7,235.75,4,66.5,37,729.7916667,0.004545455,0.018181818,60.42298474,0.0,7,2,2,1,2,2,False,True
3,118.0,0,0.0,2,96.25,0.0,0.025,0.0,0.0,1,8,13,9,20,1,False,False
0,0.0,0,0.0,11,251.2916667,0.0,0.011111111,0.0,0.0,7,3,2,2,11,2,True,False
0,0.0,0,0.0,47,2455.147619,0.007407407,0.023703704,0.0,0.0,7,3,2,1,3,2,False,False
1,5.0,2,17.0,126,5276.227193,0.011548556,0.033933258,0.0,0.0,1,2,2,9,1,2,True,False
2,14.0,0,0.0,81,1441.910588,0.002469136,0.013932981,2.76959892,0.0,7,2,2,3,2,2,False,False
1,7.0,0,0.0,50,2330.727381,0.023809524,0.031399417,0.0,0.0,7,3,2,3,3,2,False,False
0,0.0,0,0.0,20,837.25,0.015,0.041666667,0.0,0.0,1,6,5,1,1,2,False,False
0,0.0,0,0.0,6,316.25,0.0,0.033333333,0.0,0.0,1,3,13,9,20,2,False,False
2,25.0,0,0.0,25,243.1666667,0.016666667,0.057283951,0.0,0.0,7,2,2,3,6,2,False,False
0,0.0,0,0.0,2,39.33333333,0.0,0.025,0.0,0.0,1,3,2,1,3,2,False,False
1,5.0,0,0.0,63,1405.327056,0.003174603,0.006349206,8.44235219,0.0,7,2,2,1,1,2,False,True
8,130.7,0,0.0,3,87.5,0.0,0.022222222,0.0,0.0,7,2,2,1,3,0,True,False
1,22.75,0,0.0,1,0.0,0.0,0.066666667,0.0,0.0,1,1,1,1,8,0,False,True
0,0.0,2,59.5,43,760.875,0.018412698,0.036790123,0.0,0.0,1,4,2,1,2,2,True,False
0,0.0,0,0.0,7,284.5,0.0,0.028571429,128.4686939,0.0,1,2,2,4,10,2,False,True
0,0.0,0,0.0,11,109.5,0.0,0.022222222,0.0,0.0,1,4,1,1,8,0,False,False
7,193.75,0,0.0,60,1316.434982,0.003125,0.014393939,0.0,0.0,7,1,2,3,2,2,False,False
6,122.25,1,33.5,60,2719.654762,0.006557377,0.012080406,0.0,0.0,1,1,2,1,2,2,False,False
0,0.0,0,0.0,5,200.9333333,0.0,0.08,0.0,0.0,1,3,2,1,6,2,False,False
4,507.3333333,2,286.6666667,114,3616.008121,0.004093567,0.013535432,0.0,0.0,1,3,2,9,1,2,False,False
7,122.875,0,0.0,22,250.0357143,0.0,0.03974359,0.0,0.0,1,2,2,1,2,0,False,False
0,0.0,0,0.0,11,169.375,0.0,0.018181818,0.0,0.0,1,3,2,3,1,2,False,False
0,0.0,0,0.0,41,451.7142857,0.007692308,0.018376068,0.0,0.0,7,2,2,6,11,2,False,False
6,214.0,0,0.0,27,830.1041667,0.0,0.021428571,0.0,0.0,1,1,1,2,2,2,False,False
0,0.0,0,0.0,4,133.5,0.0,0.025,0.0,0.0,1,4,2,1,2,0,False,False
2,217.0,0,0.0,34,409.5,0.0,0.005555556,0.0,0.0,1,2,2,4,2,2,False,False
5,39.83333333,0,0.0,34,2348.8125,0.02,0.055166667,0.0,0.0,1,2,2,3,1,2,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,3,2,3,2,2,False,False
0,0.0,0,0.0,3,428.5,0.0,0.066666667,0.0,0.0,7,1,1,3,8,2,False,True
0,0.0,0,0.0,24,783.375,0.0,0.004166667,15.75636267,0.0,7,1,1,4,3,2,False,True
0,0.0,0,0.0,2,71.5,0.0,0.05,0.0,0.0,1,3,2,1,10,2,False,False
3,17.0,0,0.0,71,2086.666667,0.005555556,0.019907407,0.0,0.0,1,2,2,7,3,2,False,False
0,0.0,1,16.0,25,902.0833333,0.0,0.007692308,0.0,0.0,1,3,3,3,2,0,False,True
4,144.5,2,52.5,39,1299.5,0.004878049,0.021138211,0.0,0.0,7,2,2,1,1,2,False,False
3,197.5,0,0.0,15,343.25,0.011764706,0.029411765,0.0,0.0,1,2,4,4,2,2,False,False
0,0.0,0,0.0,15,428.0,0.0,0.014285714,89.13481061,0.0,7,1,8,3,6,2,True,True
0,0.0,0,0.0,11,2076.75,0.036363636,0.081818182,0.0,0.0,7,2,2,4,3,2,False,False
4,22.91666667,0,0.0,22,221.25,0.014814815,0.035185185,0.0,0.0,7,2,2,1,2,2,False,False
0,0.0,0,0.0,3,26.0,0.0,0.066666667,0.0,0.0,1,2,2,1,2,0,False,False
0,0.0,0,0.0,30,1643.958333,0.02,0.075555556,0.0,0.0,1,2,2,1,1,2,False,False
1,13.0,0,0.0,52,1380.166667,0.007692308,0.023076923,21.10579025,0.0,7,2,2,3,3,2,True,False
0,0.0,0,0.0,16,381.2142857,0.0125,0.022395833,0.0,0.0,7,3,2,1,2,2,False,False
5,59.52777778,3,124.25,156,5189.960659,0.001234568,0.008928986,20.50963783,0.0,7,2,2,7,1,2,False,True
1,17.0,0,0.0,15,247.0,0.0,0.014285714,0.0,0.0,7,4,1,1,3,0,False,False
0,0.0,0,0.0,17,532.75,0.013333333,0.046666667,0.0,0.0,1,1,1,3,1,2,True,False
0,0.0,0,0.0,10,228.0,0.0,0.06,0.0,0.0,7,2,10,1,1,2,True,False
3,65.5,3,60.0,30,1383.375,0.014141414,0.039393939,43.20756866,0.0,7,2,2,1,1,2,False,False
0,0.0,0,0.0,26,2553.625,0.015384615,0.029487179,0.0,0.0,7,2,2,3,8,2,False,False
0,0.0,0,0.0,9,214.75,0.0,0.022222222,0.0,0.0,7,1,1,3,6,2,False,False
5,44.75,3,51.5,107,3074.852778,0.015454545,0.026239965,0.0,0.0,7,2,2,3,1,2,True,False
14,321.2666667,4,230.0,39,2310.083333,0.005769231,0.02702758,27.03298037,0.0,7,1,1,1,2,2,False,False
0,0.0,0,0.0,21,604.5,0.0,0.019047619,0.0,0.0,7,2,2,1,13,0,False,False
7,440.5833333,0,0.0,48,1777.702381,0.0,0.021538462,14.74449646,0.0,1,2,2,1,2,2,False,False
0,0.0,0,0.0,4,28.0,0.05,0.075,0.0,0.0,7,2,2,3,3,2,False,False
1,0.0,2,360.0,82,6858.672122,0.002409639,0.013380361,0.0,0.0,7,1,1,3,2,2,False,False
1,24.5,0,0.0,47,1330.375,0.004347826,0.015450311,0.0,0.0,1,2,2,7,8,0,False,False
0,0.0,0,0.0,57,3696.225342,0.007017544,0.037615417,0.0,0.0,7,3,2,1,2,2,True,False
0,0.0,0,0.0,13,1600.0,0.015384615,0.020512821,0.0,0.0,1,2,2,1,20,2,False,False
1,61.25,3,1083.0,14,2230.5,0.0,0.011764706,0.0,0.0,1,2,2,1,2,2,False,False
0,0.0,2,19.25,4,95.0,0.0,0.033333333,0.0,0.0,7,2,2,4,2,2,True,False
11,424.475,5,185.75,76,2642.458333,0.011481481,0.026290598,0.0,0.0,7,2,2,1,2,2,True,True
2,166.9166667,7,115.0,233,7952.491839,0.001834947,0.019045831,8.920900783,0.0,7,2,2,1,2,2,False,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,2,2,3,13,2,False,False
0,0.0,0,0.0,80,3734.958333,0.0025,0.026547619,0.0,0.0,7,2,2,1,2,2,False,False
0,0.0,0,0.0,4,0.0,0.2,0.2,0.0,0.0,1,1,1,2,1,2,False,False
0,0.0,0,0.0,8,186.0,0.0,0.044444444,0.0,0.0,1,2,2,1,10,2,False,False
13,340.5916667,0,0.0,43,863.3468254,0.0,0.006730769,40.01028435,0.0,7,2,2,4,1,2,False,True
0,0.0,0,0.0,12,412.875,0.0,0.02,0.0,0.0,1,3,2,4,1,2,True,False
0,0.0,0,0.0,22,1632.533333,0.009090909,0.025,0.0,0.0,1,3,2,1,2,0,True,False
0,0.0,0,0.0,20,624.0083333,0.005,0.015178571,0.0,0.0,1,1,2,3,2,2,False,False
3,99.75,0,0.0,89,2520.056936,0.002173913,0.012934783,40.51760545,0.0,7,2,2,1,3,2,False,True
0,0.0,1,51.5,31,618.75,0.003225806,0.027956989,0.0,0.0,7,2,2,1,13,2,False,False
0,0.0,2,63.5,14,376.0,0.0375,0.040625,0.0,0.0,7,2,2,2,11,2,True,True
3,7.0,1,25.16666667,21,446.0,0.019047619,0.031746032,32.38852793,0.0,7,2,2,1,1,2,False,False
5,80.66666667,2,278.25,4,233.375,0.022222222,0.02,0.0,0.0,7,1,1,1,2,2,False,False
2,20.0,3,402.0,85,3881.79359,0.00453159,0.039115224,0.0,0.0,7,2,2,1,2,2,False,False
3,365.0,0,0.0,6,737.75,0.0,0.008333333,0.0,0.0,7,1,1,6,2,2,False,False
5,107.125,0,0.0,34,916.0,0.0,0.002857143,0.0,0.0,1,2,2,2,1,2,False,False
0,0.0,0,0.0,28,630.0833333,0.013580247,0.032839506,0.0,0.0,7,1,1,1,10,2,True,False
1,105.0,1,0.0,59,1125.904762,0.0,0.014043584,0.0,0.0,1,3,2,3,2,2,False,False
5,111.6666667,1,123.5,42,1610.783197,0.009090909,0.017794258,4.646503212,0.0,1,3,2,3,2,2,False,False
0,0.0,0,0.0,11,460.8333333,0.027272727,0.025757576,0.0,0.0,1,3,2,6,2,2,True,False
0,0.0,0,0.0,110,5244.471512,0.002201835,0.013960708,0.0,0.0,7,2,2,1,2,2,False,True
1,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,3,2,3,8,2,False,True
0,0.0,0,0.0,10,443.75,0.06,0.07,38.19240444,0.0,7,1,8,8,1,2,False,True
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,3,2,4,1,2,False,False
1,3.0,0,0.0,34,1767.4,0.011515152,0.039004329,0.0,0.0,7,3,2,4,3,2,False,False
0,0.0,0,0.0,51,1655.358333,0.0,0.013071895,0.0,0.0,7,2,2,1,2,2,True,False
0,0.0,0,0.0,6,192.0833333,0.044444444,0.035555556,0.0,0.0,7,3,2,1,2,2,False,False
5,58.28571429,1,685.25,177,4041.734915,0.002247191,0.010759765,9.419346491,0.0,7,2,2,1,2,2,False,False
0,0.0,0,0.0,98,3986.789646,0.006122449,0.027110844,0.0,0.0,1,2,2,1,2,2,False,False
3,63.5,0,0.0,8,253.25,0.0,0.02,0.0,0.0,1,2,2,7,2,0,False,False
0,0.0,0,0.0,14,549.95,0.014285714,0.028571429,0.0,0.0,1,3,2,3,2,2,True,False
0,0.0,0,0.0,2,138.5,0.0,0.1,0.0,0.0,7,3,2,4,11,2,True,False
0,0.0,0,0.0,9,125.25,0.0,0.033333333,0.0,0.0,7,2,10,4,3,2,True,False
5,248.9214286,0,0.0,131,6225.988835,0.003562341,0.025012117,7.963976424,0.0,7,2,2,2,2,2,True,True
0,0.0,0,0.0,24,810.5,0.0,0.017207792,0.0,0.0,7,1,1,1,3,2,True,False
5,100.0,0,0.0,7,137.25,0.02,0.05,0.0,0.0,1,1,2,3,3,0,False,False
0,0.0,1,3.0,39,1174.666667,0.01,0.040833333,0.0,0.0,7,2,2,1,2,2,False,False
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,2,4,3,1,2,False,False
7,104.45,0,0.0,63,1242.661699,0.011911765,0.02691802,0.0,0.0,7,1,1,8,2,2,False,False
7,69.875,0,0.0,33,1051.125,0.0,0.010526316,25.12339065,0.0,7,2,2,9,11,2,True,True
5,248.9166667,0,0.0,12,1581.5,0.003703704,0.026851852,63.1498595,0.0,1,2,2,1,8,2,False,False
1,104.0,0,0.0,5,152.5,0.028571429,0.057142857,64.95645099,0.0,1,2,13,9,20,2,False,True
3,105.0,1,0.0,286,9952.349817,0.004181185,0.015495489,0.0,0.0,7,2,2,1,2,2,False,True
3,60.0,0,0.0,34,783.6363636,0.0,0.000505051,0.0,0.0,1,2,2,1,1,2,True,False
0,0.0,0,0.0,48,1361.63442,0.010204082,0.01728863,14.5218625,0.0,1,1,1,4,3,2,False,False
0,0.0,0,0.0,26,2107.258333,0.005128205,0.035897436,0.0,0.0,1,2,5,6,2,2,True,False
0,0.0,0,0.0,10,383.5,0.0,0.022222222,0.0,0.0,7,1,1,1,2,0,False,False
0,0.0,0,0.0,8,140.25,0.121428571,0.14375,0.0,0.0,1,3,2,2,13,2,False,False
0,0.0,0,0.0,3,57.75,0.0,0.033333333,0.0,0.0,7,1,1,6,2,2,False,False
2,26.17857143,6,665.5,14,484.8452381,0.000606061,0.043661654,0.0,0.0,7,3,2,3,10,2,True,False
5,211.25,0,0.0,22,1344.75,0.034782609,0.048447205,0.0,0.0,7,3,2,2,8,2,False,False
2,40.5,0,0.0,89,1938.996646,0.003863636,0.01808048,0.0,0.0,1,1,1,1,3,2,False,False
3,44.0,0,0.0,2,28.0,0.0,0.04,0.0,0.0,7,1,1,1,2,0,False,False
0,0.0,0,0.0,12,363.0,0.016666667,0.047222222,0.0,0.0,7,4,1,4,2,2,False,False
1,29.33333333,0,0.0,6,330.4166667,0.0,0.023809524,0.0,0.0,1,3,3,4,8,0,False,False
0,0.0,0,0.0,17,569.75,0.029411765,0.054621849,0.0,0.0,1,2,2,1,2,2,False,False
1,81.0,0,0.0,93,3359.625,0.0,0.015104167,0.0,0.0,7,2,2,3,1,2,False,True
1,0.0,0,0.0,23,440.5833333,0.025,0.036666667,0.0,0.0,1,1,1,8,2,2,True,False
8,974.0,0,0.0,32,1003.416667,0.005263158,0.010526316,16.61144026,0.0,1,2,10,7,2,0,True,True
1,6.0,0,0.0,7,212.0,0.0,0.025,0.0,0.0,7,1,1,1,3,2,False,False
1,8.0,5,358.75,36,991.5,0.014285714,0.031904762,0.0,0.0,1,1,1,8,2,2,False,False
0,0.0,0,0.0,35,2352.166667,0.0,0.006060606,0.0,0.0,7,2,2,6,2,0,False,False
3,57.5,0,0.0,37,1269.645833,0.014197531,0.012037037,0.0,0.0,7,1,1,4,1,2,True,False
0,0.0,0,0.0,50,2147.983333,0.012285714,0.024768116,0.0,0.0,7,3,2,1,2,2,True,False
1,2.0,0,0.0,23,1016.160714,0.024347826,0.02402746,0.0,0.0,7,3,2,2,13,2,False,False
7,190.2628205,4,195.0,124,3197.290064,0.010320513,0.01989345,7.059929851,0.0,7,3,2,6,2,2,True,False
0,0.0,0,0.0,17,390.7738095,0.0,0.025,0.0,0.0,7,1,1,3,3,0,True,False
0,0.0,0,0.0,37,1212.0,0.010810811,0.017117117,0.0,0.0,7,2,2,6,2,2,False,True
2,84.5,0,0.0,21,710.5416667,0.012121212,0.028787879,0.0,0.0,7,2,4,4,2,2,False,False
0,0.0,0,0.0,23,736.2333333,0.004545455,0.013636364,140.6621366,0.0,1,1,8,1,11,0,False,True
