age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,target
48,9,0,6,0,2,2,0,1,4,86,7,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
35,1,2,5,0,0,0,0,4,1,71,1,999,0,1,-2.9,92.963,-40.8,1.266,5076.2,0
35,7,2,6,0,1,1,0,1,1,419,2,999,0,1,-2.9,92.201,-31.4,0.884,5076.2,0
33,0,1,3,0,0,0,1,3,3,257,1,999,0,1,-2.9,92.469,-33.6,1.044,5076.2,1
50,1,1,5,0,2,0,0,6,2,247,1,999,1,0,-1.8,92.893,-46.2,1.327,5099.1,0
32,9,1,6,0,0,0,0,9,1,175,2,999,0,1,-1.1,94.199,-37.5,0.879,4963.6,0
54,1,1,7,0,0,0,0,1,0,220,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
43,4,1,6,0,0,0,0,7,3,188,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
42,1,1,2,0,0,0,0,3,3,119,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
37,9,2,6,0,0,0,1,6,0,255,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
45,0,1,6,0,0,2,0,7,4,106,1,999,1,0,-3.4,92.649,-30.1,0.715,5017.5,0
44,0,1,3,1,2,0,0,1,0,453,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
47,2,0,2,0,0,0,0,7,2,187,2,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
50,11,1,7,1,2,0,1,3,3,237,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
42,7,1,1,0,0,0,0,7,2,324,7,999,1,0,-0.1,93.2,-42.0,4.076,5195.8,0
56,4,1,6,0,1,1,0,7,3,289,1,999,0,1,-3.4,92.649,-30.1,0.72,5017.5,1
41,3,1,0,0,0,0,0,6,3,66,1,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
28,1,1,2,0,2,0,0,6,0,115,5,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
29,1,2,2,0,2,0,0,6,3,396,1,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
41,10,1,5,0,2,0,0,6,1,34,7,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
57,9,1,3,0,2,0,0,6,1,74,1,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
54,9,1,2,0,0,0,0,7,3,284,2,999,1,0,-3.4,92.649,-30.1,0.72,5017.5,1
50,1,1,0,0,0,0,0,3,1,244,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
34,0,2,6,0,2,0,0,1,1,103,4,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
48,1,0,5,0,2,0,0,7,1,219,1,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,0
31,9,2,6,0,2,0,0,0,2,701,1,5,1,2,-1.8,93.075,-47.1,1.365,5099.1,1
46,0,1,3,0,0,0,0,6,4,159,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
43,1,1,3,1,0,2,1,6,1,181,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
49,0,1,6,0,2,2,1,6,1,16,1,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,0
60,5,1,1,1,0,0,0,3,2,126,1,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
39,1,1,0,0,0,0,1,4,4,305,4,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
36,1,2,1,0,2,0,0,3,4,423,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
32,6,1,5,0,0,2,1,6,0,65,5,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
52,0,1,7,1,0,0,0,1,0,234,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
34,9,2,6,0,2,0,0,1,4,82,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
41,1,1,1,0,0,0,1,4,4,15,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
43,7,0,3,0,0,0,0,7,2,329,1,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
54,0,2,6,0,0,0,0,6,1,337,1,999,0,1,-1.8,92.893,-46.2,1.264,5099.1,1
43,9,1,6,0,2,0,1,3,0,105,3,999,0,1,1.4,93.918,-42.7,4.959,5228.1,0
58,0,1,6,0,0,0,0,1,1,129,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
26,1,2,3,0,2,0,1,6,0,326,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
34,1,1,1,0,0,0,1,4,0,381,3,999,0,1,1.4,94.465,-41.8,4.947,5228.1,0
59,9,1,6,1,0,0,0,3,2,213,10,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
43,0,1,2,1,0,0,0,3,2,294,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
55,0,1,2,1,2,0,0,1,0,42,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
29,10,1,6,0,2,0,0,3,2,202,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
37,10,1,6,1,0,0,1,4,1,198,1,999,0,1,-1.7,94.055,-39.8,0.754,4991.6,1
32,4,2,6,0,2,0,1,4,3,344,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
49,0,2,3,0,2,0,0,3,2,24,13,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
31,1,1,2,0,2,0,0,6,3,17,7,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
29,6,2,6,0,2,0,0,3,4,26,2,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
41,0,2,6,0,0,2,0,6,4,593,2,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
25,0,2,6,0,2,0,0,3,2,271,5,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
37,1,2,7,1,0,0,1,6,0,331,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
57,4,1,2,0,0,0,1,6,4,890,26,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
32,0,1,6,0,0,2,0,1,3,301,3,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
30,7,0,2,0,2,0,1,6,2,49,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
77,5,1,7,0,2,2,0,6,0,318,3,999,0,1,-1.8,93.876,-40.0,0.684,5008.7,0
31,1,0,1,0,2,0,1,6,0,597,17,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
48,0,1,6,0,0,0,0,7,0,233,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
50,9,1,5,0,2,0,0,7,1,199,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
24,0,2,3,1,2,2,0,3,2,493,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
38,0,1,3,1,2,0,1,6,1,265,9,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
53,2,0,6,0,2,0,0,7,1,107,1,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,0
57,2,1,3,1,2,0,1,6,0,255,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
39,2,1,3,0,0,0,1,4,4,439,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
58,1,2,2,0,2,0,0,6,4,127,2,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
23,7,2,5,1,0,0,1,4,2,202,1,999,0,1,1.4,94.465,-41.8,4.866,5228.1,0
35,0,1,6,0,0,0,0,7,4,630,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
40,0,1,5,1,2,0,1,6,0,488,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
29,0,1,6,0,2,0,1,6,2,203,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
40,0,2,3,0,2,0,1,6,2,132,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
60,3,1,0,0,2,0,0,4,3,700,3,999,1,0,-1.7,94.055,-39.8,0.723,4991.6,1
71,5,1,0,0,2,0,0,1,0,125,1,999,0,1,-2.9,92.201,-31.4,0.869,5076.2,1
43,1,1,2,1,2,0,1,4,1,1395,2,999,0,1,1.4,94.465,-41.8,4.96,5228.1,1
54,1,1,0,0,2,0,0,1,2,150,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
60,9,0,5,1,2,0,1,6,4,202,6,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
37,0,1,7,0,0,0,0,7,0,34,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
45,1,0,0,0,2,0,0,6,1,190,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
30,0,2,6,0,0,0,0,1,2,101,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
55,4,1,6,0,2,0,0,1,4,52,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
47,9,2,3,0,0,0,0,1,1,160,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
46,1,1,1,1,0,2,0,1,3,166,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
30,1,1,0,0,2,0,0,3,2,347,5,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
37,0,1,6,0,2,0,1,4,1,30,1,999,0,1,-1.7,94.055,-39.8,0.72,4991.6,0
24,9,2,6,0,2,0,0,0,2,192,1,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,0
40,9,2,6,0,0,0,0,7,1,141,3,999,0,1,-3.4,92.649,-30.1,0.714,5017.5,0
33,0,1,6,0,0,0,0,1,2,148,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
32,0,2,6,0,2,0,0,0,1,237,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
35,1,2,3,0,2,2,1,6,3,236,6,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
31,0,1,6,0,2,0,0,7,2,210,2,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
19,8,2,3,0,1,1,0,1,3,1120,1,999,0,1,-1.7,94.027,-38.3,0.886,4991.6,1
42,1,1,1,1,2,0,0,6,4,458,3,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
38,1,1,2,0,2,0,0,7,3,154,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
37,0,2,6,0,2,2,0,6,0,171,1,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
47,3,1,0,1,2,0,1,3,3,159,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
31,0,2,3,1,2,0,0,1,3,82,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
34,9,1,5,0,0,0,1,4,2,317,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
30,4,1,6,0,0,0,0,6,0,67,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
54,0,0,6,0,0,0,0,1,1,180,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
57,1,0,7,1,0,0,1,4,1,68,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
39,4,1,3,0,0,0,0,1,2,82,4,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
33,9,1,5,0,0,0,1,4,1,220,4,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
34,0,1,6,0,0,0,1,4,0,94,7,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
27,1,2,2,0,2,2,0,3,1,80,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
31,1,2,2,1,0,2,1,4,0,70,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
55,11,1,7,1,2,0,0,3,4,219,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
42,6,1,0,1,2,0,0,3,0,126,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
53,7,1,3,0,2,0,0,0,1,62,4,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
34,1,1,3,0,2,0,0,4,1,78,2,999,0,1,-2.9,92.963,-40.8,1.266,5076.2,0
54,9,2,3,0,2,0,0,7,0,32,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
31,9,1,5,0,2,0,0,9,0,90,4,999,0,1,-3.4,92.379,-29.8,0.773,5017.5,0
33,0,1,6,0,2,2,0,1,0,661,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
26,0,2,6,0,2,0,1,9,4,9,1,999,0,1,-1.1,94.199,-37.5,0.88,4963.6,0
48,0,2,3,0,2,0,0,3,0,237,5,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
39,4,2,2,1,2,0,1,6,3,134,3,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
31,1,1,2,0,0,0,0,3,4,152,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
33,0,2,6,0,2,2,0,6,2,255,2,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
40,7,0,3,0,2,0,0,3,3,144,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
54,0,1,6,0,2,0,0,4,2,151,1,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,0
24,0,2,3,0,2,0,0,3,2,725,3,999,0,1,1.4,93.918,-42.7,4.968,5228.1,1
44,10,0,3,1,2,0,1,6,4,269,2,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
46,6,1,5,0,2,0,1,4,0,174,2,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
53,0,0,3,0,2,0,1,6,0,64,4,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
41,4,1,6,0,2,0,0,6,0,100,1,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
44,1,1,0,0,2,0,1,6,4,786,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,1
43,1,1,1,0,2,0,0,4,1,458,6,999,0,1,-2.9,92.963,-40.8,1.281,5076.2,1
41,9,2,5,0,2,0,0,5,1,101,1,999,0,1,-1.8,92.843,-50.0,1.703,5099.1,0
33,1,0,2,0,0,0,1,4,2,149,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
33,9,0,5,0,2,0,0,3,1,72,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
55,9,1,5,0,0,2,0,1,2,209,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
34,0,1,6,1,2,0,0,1,3,97,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
29,9,0,5,1,2,0,0,6,0,14,5,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
39,10,2,6,0,2,0,0,2,1,387,1,6,2,2,-3.0,92.713,-33.0,0.706,5023.5,1
35,0,1,1,0,2,0,1,6,3,179,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
43,0,0,3,0,2,0,1,6,0,88,6,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
29,0,1,6,0,2,2,0,1,1,164,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
49,10,1,3,1,0,0,0,7,0,671,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
59,1,1,2,0,0,0,0,6,2,600,2,999,1,0,-1.8,92.893,-46.2,1.327,5099.1,0
34,1,1,0,0,2,0,0,3,3,246,4,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
26,1,2,2,1,2,0,0,3,0,151,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
54,10,1,2,0,0,0,1,4,0,8,10,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
39,0,1,6,0,2,0,0,1,2,90,2,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
27,1,1,1,0,2,0,0,3,2,209,4,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
48,0,0,3,1,0,0,0,6,1,263,2,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
32,0,2,6,0,2,0,1,6,4,76,1,999,0,1,-1.8,92.893,-46.2,1.27,5099.1,0
33,0,2,3,0,2,0,0,1,0,1088,3,999,0,1,-2.9,92.201,-31.4,0.881,5076.2,1
37,10,1,3,0,0,0,0,7,1,55,2,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,0
33,0,2,3,0,0,0,0,7,3,436,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
31,6,1,6,0,0,0,0,9,4,106,1,999,0,1,-3.4,92.379,-29.8,0.768,5017.5,0
43,9,2,6,0,0,0,1,6,3,24,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
29,4,1,2,0,0,0,0,7,4,69,2,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
29,4,2,6,0,0,2,0,1,3,264,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
36,1,1,1,1,0,0,1,6,2,166,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
44,0,0,3,0,2,2,1,4,0,100,4,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
56,3,1,0,1,0,0,0,1,0,87,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
36,0,1,3,0,2,0,0,7,2,231,1,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
41,1,1,2,0,2,0,1,4,0,13,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
29,0,2,3,0,2,2,0,3,4,160,4,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
40,9,1,5,0,2,0,0,1,1,256,6,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
37,9,2,3,1,2,2,1,6,3,277,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
44,7,1,3,0,2,0,0,6,3,10,5,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,0
62,5,1,6,0,2,0,0,9,4,105,3,999,1,0,-3.4,92.379,-29.8,0.781,5017.5,0
33,7,1,3,0,2,2,0,7,4,69,1,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,0
54,0,1,6,1,2,0,0,3,2,20,27,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
58,0,0,6,0,0,0,0,7,2,178,2,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
42,9,1,3,0,2,0,0,3,4,761,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
56,4,1,6,0,0,0,0,3,2,57,1,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
30,0,1,6,0,0,2,1,3,0,117,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
34,7,1,5,0,2,2,0,6,1,275,3,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,0
32,3,2,3,0,0,0,1,4,2,406,2,999,0,1,1.4,94.465,-41.8,4.866,5228.1,0
38,3,0,6,0,0,0,0,7,4,403,2,999,0,1,-1.1,94.767,-50.8,1.03,4963.6,1
36,0,1,6,1,2,2,0,4,3,308,1,3,1,2,-2.9,92.963,-40.8,1.262,5076.2,0
35,7,1,3,1,2,0,0,6,4,257,1,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
48,0,2,5,0,2,0,0,7,4,530,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
27,0,2,3,0,2,0,1,6,4,1328,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,1
32,1,1,2,0,2,0,0,6,4,211,1,10,1,2,-1.8,92.893,-46.2,1.334,5099.1,0
65,9,1,5,0,0,0,0,9,2,263,1,999,0,1,-1.1,94.199,-37.5,0.879,4963.6,0
35,1,1,1,1,0,0,1,6,4,313,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
28,1,2,2,0,0,0,0,0,1,218,1,999,0,1,-1.8,93.075,-47.1,1.392,5099.1,0
35,4,1,6,0,2,0,0,7,3,209,1,999,2,0,-3.4,92.649,-30.1,0.715,5017.5,1
34,9,1,6,0,2,0,0,7,4,36,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
51,0,0,6,0,2,0,1,6,2,213,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
31,9,2,6,0,2,0,0,7,1,396,1,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,0
38,2,1,5,0,2,0,0,6,3,382,1,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,0
46,0,1,6,1,0,0,0,1,3,55,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
33,0,2,6,0,0,0,0,1,1,212,10,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
51,9,1,5,0,2,0,0,1,3,96,4,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
45,6,0,5,0,2,0,1,1,1,5,1,999,1,0,-1.7,94.027,-38.3,0.891,4991.6,0
37,7,2,2,0,0,0,0,6,3,247,1,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,0
43,4,1,6,0,2,0,0,6,4,124,1,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
42,0,2,2,0,0,0,1,6,0,145,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
48,2,2,6,0,0,2,0,3,3,137,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
42,3,1,3,1,2,0,1,6,3,218,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
49,1,1,2,0,0,0,1,6,3,199,4,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
58,5,1,6,0,2,0,0,1,3,327,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
35,1,2,2,1,2,0,0,6,1,83,2,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
33,1,1,2,0,0,0,1,4,0,432,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
48,2,1,6,0,2,0,0,3,2,207,1,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
35,10,1,2,1,0,0,1,6,0,471,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
31,0,2,6,0,0,0,0,7,2,68,1,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
32,0,2,6,0,0,0,0,1,1,200,1,999,0,1,1.4,93.444,-36.1,4.97,5228.1,0
44,7,1,0,1,2,0,0,1,1,779,7,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
53,0,1,6,0,2,0,0,3,4,618,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
34,0,1,6,0,2,0,0,1,0,193,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
57,2,1,0,0,2,0,0,4,4,467,1,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,0
30,1,1,2,0,0,2,0,3,4,173,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
42,9,0,5,0,0,0,0,7,1,200,1,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,0
33,2,1,6,1,2,0,0,6,4,92,2,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
42,9,1,6,0,0,0,1,6,1,228,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
31,9,1,5,0,2,0,0,3,4,87,2,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
32,9,1,3,1,2,0,0,1,1,73,6,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
38,9,1,6,0,0,0,0,5,3,350,2,999,2,0,-1.8,92.843,-50.0,1.687,5099.1,1
53,1,0,0,0,0,2,0,3,3,446,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
42,1,1,2,1,2,0,0,3,2,367,2,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
47,2,1,6,0,0,0,0,0,2,206,3,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
41,1,1,0,0,0,2,1,4,3,110,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
29,0,2,3,0,2,0,0,6,4,149,1,999,1,0,-1.8,92.893,-46.2,1.281,5099.1,0
23,7,2,2,1,2,0,0,6,1,350,3,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
41,9,1,6,1,2,0,0,1,2,423,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
51,4,0,5,0,0,0,0,7,0,83,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
33,9,1,3,0,0,2,1,4,1,60,9,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
35,1,1,2,0,2,0,1,3,2,268,5,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
30,0,1,6,0,2,2,0,7,4,89,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
26,1,1,0,0,2,2,1,6,3,144,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
31,0,1,6,0,2,0,0,1,0,258,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
42,7,0,3,0,2,0,0,6,1,252,4,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
26,1,2,3,0,0,0,1,7,0,201,1,999,0,1,-3.4,92.649,-30.1,0.714,5017.5,0
50,1,1,0,1,2,0,0,1,0,80,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
31,1,1,2,0,2,2,0,6,3,33,3,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
35,2,2,2,0,2,0,0,7,1,42,2,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
32,0,1,6,0,2,2,0,6,2,135,3,999,0,1,-1.8,92.893,-46.2,1.27,5099.1,0
27,9,2,7,0,0,0,0,6,0,7,4,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
37,9,1,3,1,2,2,1,1,1,144,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
30,0,2,3,0,2,2,0,3,3,254,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
42,1,0,0,0,2,2,1,6,4,738,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
82,3,1,0,0,0,0,1,9,3,279,3,3,2,2,-1.1,94.199,-37.5,0.877,4963.6,1
52,4,1,7,1,2,0,1,4,0,14,13,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
55,5,1,3,0,0,0,0,7,0,532,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
31,0,2,3,0,2,0,0,1,2,144,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
36,1,1,3,0,0,0,1,4,0,285,4,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
37,7,1,3,0,2,0,0,3,1,91,2,999,0,1,-2.9,92.469,-33.6,0.944,5076.2,0
32,9,2,5,0,2,0,0,3,2,128,1,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
37,2,0,3,1,2,0,0,3,4,538,2,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
36,6,1,1,1,0,0,0,1,1,233,7,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
36,0,2,6,0,2,2,0,7,4,89,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
37,1,1,0,1,0,0,1,4,0,1663,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
49,1,1,1,0,2,0,0,1,3,195,4,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
40,1,1,2,0,0,0,0,0,3,354,1,999,0,1,-1.8,93.075,-47.1,1.453,5099.1,0
32,2,1,6,0,0,2,0,3,0,116,1,999,0,1,-1.7,94.215,-40.3,0.822,4991.6,0
34,6,2,6,0,2,2,0,0,1,152,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
53,11,1,3,1,0,0,1,6,4,249,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
46,9,1,2,1,0,0,1,6,0,81,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
42,6,0,3,0,2,0,0,6,3,455,2,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
34,1,2,3,0,2,0,1,8,4,266,1,999,0,1,-0.1,93.798,-40.4,4.827,5195.8,1
