Age,Workclass,fnlwgt,Education,Education_Num,Martial_Status,Occupation,Relationship,Race,Sex,Capital_Gain,Capital_Loss,Hours_per_week,Country,target
40,5,391736,8,11,2,2,0,4,1,0,0,40,38,0
46,4,225456,11,9,2,3,0,4,1,0,0,40,38,0
45,2,293691,11,9,0,0,1,1,0,0,1590,40,23,0
37,4,183735,11,9,2,9,0,4,1,3137,0,30,38,0
32,2,182714,11,9,4,11,1,4,0,0,0,45,38,0
43,2,163455,11,9,2,2,0,4,1,0,0,40,38,1
28,2,122922,11,9,4,3,1,4,0,0,0,50,38,0
55,2,125000,12,14,0,3,4,4,1,0,0,40,38,1
50,2,160724,12,14,2,3,0,1,1,7298,0,40,29,1
50,0,172046,15,10,2,3,0,4,1,0,0,40,38,1
38,2,187983,14,15,2,11,5,4,0,0,0,40,38,0
39,2,336880,11,9,2,6,0,4,1,0,0,40,38,1
66,2,102423,8,11,2,0,0,4,1,0,0,30,38,0
59,3,133201,4,3,2,4,0,4,1,0,0,40,21,0
46,2,58126,11,9,2,2,0,4,1,0,0,40,38,0
38,2,234962,11,9,2,5,0,4,1,2829,0,30,25,0
38,4,37778,11,9,4,4,1,4,1,0,0,60,38,0
27,2,204098,0,6,4,2,1,4,1,0,0,30,38,0
65,3,208452,15,10,2,11,0,4,1,0,0,35,38,1
46,2,353512,11,9,2,6,0,4,1,0,0,40,38,1
21,2,109869,11,9,4,2,3,4,1,0,0,30,38,0
35,2,115792,9,13,2,9,0,4,1,0,0,55,38,0
23,2,176486,15,10,4,7,2,4,0,0,0,25,38,0
29,2,251694,9,13,4,4,3,4,1,0,0,50,38,0
40,5,119578,9,13,4,9,4,4,0,0,0,20,38,0
30,2,185177,9,13,2,3,0,4,1,0,0,43,38,0
50,2,71417,11,9,2,2,0,4,1,3103,0,40,38,1
54,3,108435,9,13,2,11,0,4,1,0,0,50,38,1
18,2,434268,1,7,4,0,3,4,0,0,0,15,38,0
64,2,391121,5,4,2,4,0,4,1,0,0,40,38,1
50,3,163921,11,9,2,11,0,4,1,0,0,48,38,1
37,2,215392,9,13,0,9,1,4,0,0,0,40,38,0
30,4,85708,11,9,2,2,0,4,1,0,0,40,38,0
34,2,102130,11,9,2,11,0,4,1,0,0,65,38,1
29,2,79387,9,13,4,3,1,4,1,0,0,50,38,1
38,2,226311,11,9,1,7,5,4,0,0,0,25,38,0
39,4,202027,14,15,2,9,0,4,1,0,1977,50,38,1
60,2,163665,15,10,2,10,0,4,1,0,0,16,38,1
59,2,121865,11,9,0,7,1,2,0,0,0,40,38,0
56,3,75214,14,15,2,9,0,4,1,0,0,32,38,1
41,2,310255,11,9,2,11,0,4,1,0,0,40,38,0
23,2,168009,0,6,2,6,3,1,0,0,0,40,39,0
42,4,89942,15,10,2,2,0,4,1,0,0,40,38,0
68,2,148874,6,5,2,2,0,2,1,0,0,44,38,0
25,2,96268,1,7,0,3,4,4,0,0,0,40,38,0
57,1,47392,11,9,2,3,0,4,1,0,0,40,38,1
35,2,25955,1,7,4,7,4,0,1,0,0,40,38,0
44,1,162506,12,14,2,9,0,4,1,0,0,35,38,0
41,1,190786,9,13,0,9,1,4,1,0,0,20,38,0
67,2,165082,11,9,4,0,1,4,0,0,0,38,38,0
41,0,57924,15,10,4,10,3,4,1,0,0,40,38,0
36,4,84848,11,9,5,7,1,4,0,0,0,16,38,0
41,1,158688,9,13,2,10,0,4,1,0,0,50,38,0
44,2,116632,15,10,2,9,0,4,1,0,0,40,38,1
28,0,526528,15,10,4,0,4,2,0,3887,0,40,38,0
35,0,23892,11,9,0,9,4,4,0,0,0,40,38,0
28,2,200511,11,9,5,4,1,4,1,0,0,55,38,0
23,2,167692,15,10,4,0,3,4,0,0,0,20,38,0
60,2,238913,9,13,2,11,0,4,1,0,0,46,38,1
33,1,182971,15,10,2,10,0,4,1,0,1887,40,38,1
40,4,204235,12,14,2,3,0,4,1,99999,0,50,38,1
18,2,135315,6,5,4,11,3,3,0,0,0,32,38,0
63,4,122442,15,10,2,7,0,4,1,0,0,48,38,0
18,2,123856,1,7,4,11,3,4,0,0,0,49,38,0
30,2,236599,11,9,2,3,0,4,1,0,0,50,38,0
17,2,151141,2,8,4,11,3,4,1,0,0,20,38,0
24,2,96279,11,9,4,6,3,4,0,0,0,40,38,0
60,1,195453,8,11,2,3,0,4,1,0,0,60,38,1
60,2,187458,5,4,2,2,0,4,1,0,0,40,38,0
35,2,225330,9,13,4,0,1,4,0,0,0,40,38,0
52,2,173987,0,6,2,2,0,4,1,0,0,40,38,0
23,2,268525,9,13,4,9,1,4,1,0,0,50,38,0
40,2,163455,15,10,2,12,0,4,1,0,0,55,38,1
19,2,60367,11,9,4,7,3,4,0,0,0,13,38,0
27,4,212041,9,13,4,11,1,4,1,0,0,50,38,0
61,3,113544,12,14,2,11,0,4,1,0,0,40,38,1
37,2,131827,11,9,4,2,4,4,1,0,0,40,38,0
36,5,77146,12,14,4,9,1,4,1,0,0,40,38,0
18,2,210026,0,6,4,7,2,4,0,0,0,40,38,0
35,2,143058,9,13,2,9,0,4,1,0,0,60,38,0
46,2,27669,11,9,4,7,1,4,0,0,0,28,38,0
56,4,183081,15,10,2,11,0,4,1,0,0,45,38,0
20,2,637080,15,10,4,11,1,4,1,0,0,25,38,0
27,2,174645,11,9,4,0,3,4,0,0,0,40,38,0
58,3,189933,15,10,2,3,0,4,1,0,0,65,38,1
37,4,204501,9,13,2,11,0,4,1,0,0,20,1,1
35,2,422933,9,13,4,7,1,4,1,0,0,37,38,0
51,2,138852,11,9,2,12,0,4,1,0,0,40,38,0
42,2,184837,11,9,2,6,5,4,0,7298,0,40,38,1
17,2,182158,0,6,4,8,3,4,1,0,0,30,38,0
35,2,306678,11,9,2,6,0,4,1,2885,0,40,38,0
52,2,172493,11,9,4,11,1,4,0,0,0,36,38,0
46,2,146919,11,9,2,0,5,4,0,0,0,40,38,1
37,0,48779,9,13,2,9,0,4,1,0,0,40,38,0
59,3,52822,9,13,2,2,0,4,1,0,0,60,38,0
46,4,103538,14,15,2,9,0,4,1,0,0,65,38,1
43,2,190786,11,9,2,7,0,4,1,0,0,40,38,1
52,4,165278,8,11,2,3,0,4,1,0,0,40,38,0
39,2,211154,9,13,2,12,0,4,1,0,0,50,38,0
31,2,49398,15,10,2,12,0,4,1,0,0,40,38,0
47,1,321851,9,13,4,9,1,4,0,0,0,50,38,1
67,2,150516,5,4,2,2,0,4,1,0,0,24,38,0
43,0,115562,11,9,2,6,0,4,1,0,0,40,38,0
57,2,20953,15,10,2,11,0,4,1,0,1902,40,38,1
21,2,194723,15,10,4,0,2,4,0,0,0,40,25,0
46,2,182533,9,13,4,0,4,1,0,0,0,40,29,0
17,2,142964,1,7,4,7,3,4,1,0,0,20,38,0
41,2,70092,15,10,0,0,4,4,0,0,0,38,38,0
25,0,406955,11,9,4,0,2,4,0,0,0,40,38,0
48,2,98524,7,12,2,2,0,4,1,0,0,45,38,0
35,2,185366,9,13,4,11,1,4,1,0,0,50,38,0
21,2,293968,15,10,3,11,3,2,0,0,0,20,38,0
39,4,50096,15,10,2,4,0,4,1,0,0,80,38,0
40,2,137142,11,9,2,11,0,4,1,0,0,40,38,1
44,3,37997,11,9,2,4,0,4,1,0,0,60,38,0
30,2,19302,15,10,4,0,1,4,1,0,0,48,38,0
49,5,423222,12,14,2,11,0,4,1,99999,0,80,38,1
42,4,32546,14,15,0,9,4,4,1,7430,0,40,38,1
21,2,119156,11,9,4,2,3,4,1,0,0,40,38,0
33,2,182926,9,13,2,3,0,4,1,15024,0,50,38,1
68,4,116903,8,11,2,9,0,4,1,0,2149,40,38,0
29,1,133327,15,10,4,4,1,4,1,0,0,40,38,0
41,2,154076,15,10,2,0,0,4,1,0,0,50,38,1
45,1,61885,12,14,2,9,0,4,1,0,0,37,38,1
45,2,114459,11,9,2,2,0,4,1,0,0,50,38,1
25,1,109526,11,9,2,2,0,4,1,0,0,38,38,0
57,4,56480,11,9,2,3,0,4,1,0,0,1,38,0
36,2,282092,7,12,4,12,1,4,0,0,0,40,38,0
28,3,32922,8,11,4,11,1,4,1,0,0,60,38,0
62,2,266624,11,9,2,4,0,4,1,6418,0,40,38,1
59,2,365390,15,10,2,2,0,4,1,0,0,40,38,0
25,2,157900,15,10,5,0,4,4,0,0,0,40,38,0
39,3,33975,11,9,2,2,0,4,1,0,0,50,38,0
40,2,282155,11,9,5,7,2,4,0,0,0,25,38,0
44,2,77313,15,10,0,0,4,4,0,0,0,38,38,0
18,2,51789,15,10,4,7,3,4,1,0,0,8,38,0
40,2,346847,8,11,5,9,2,4,0,0,0,40,38,0
60,4,205246,11,9,4,3,1,2,1,0,2559,50,38,1
23,2,122272,11,9,4,2,3,4,0,0,0,40,38,0
41,2,190591,7,12,0,3,1,2,0,0,0,40,22,0
36,1,196529,12,14,2,9,5,4,0,0,0,40,38,1
40,2,142657,8,11,2,2,0,2,1,0,0,45,38,0
23,2,197904,11,9,4,7,4,4,0,0,0,35,38,0
44,2,115932,7,12,2,9,0,4,1,0,0,40,38,0
46,2,44671,9,13,2,10,0,4,1,0,0,40,38,0
17,2,184924,6,5,4,5,3,4,1,0,1719,15,38,0
29,4,405083,11,9,4,11,1,4,1,0,0,40,38,0
22,5,264710,9,13,4,12,3,4,0,0,0,40,38,0
33,2,231043,11,9,2,2,0,4,1,0,0,50,38,1
37,3,175360,11,9,2,2,0,4,1,0,0,40,38,1
37,2,220585,11,9,4,0,1,4,1,0,0,40,38,0
62,2,192515,11,9,6,4,4,4,0,0,0,40,38,0
28,2,264498,9,13,4,9,1,4,0,0,0,40,38,0
49,2,149337,9,13,2,3,0,4,1,0,0,40,38,1
52,2,74024,12,14,2,9,0,4,1,0,0,45,38,1
55,2,154580,0,6,2,7,0,2,1,2580,0,40,38,0
25,2,69847,9,13,4,0,3,1,0,0,0,40,38,0
26,2,102106,0,6,2,0,5,4,0,0,0,40,38,0
45,4,160724,9,13,2,3,0,1,1,0,0,45,2,1
22,2,244366,9,13,4,9,3,4,1,0,0,40,38,0
37,2,123785,11,9,4,7,1,4,1,0,0,75,38,0
21,2,75763,15,10,2,11,5,0,0,0,0,40,38,0
30,4,188798,11,9,0,7,4,4,0,0,0,40,38,0
32,2,231413,11,9,2,6,0,4,1,0,0,40,38,1
46,1,329752,1,7,2,13,0,4,1,0,0,30,38,0
59,2,175942,11,9,2,13,0,4,1,0,0,45,38,1
68,2,99491,15,10,6,7,1,4,0,0,0,20,38,0
29,2,103111,11,9,4,7,3,4,1,0,0,30,1,0
55,2,436861,12,14,0,9,1,4,0,14084,0,40,38,1
49,2,423222,12,14,2,11,0,4,1,0,0,50,38,1
31,2,258849,8,11,4,0,4,2,0,0,0,40,38,0
42,2,296749,15,10,0,6,1,4,1,0,0,45,38,0
20,2,107658,15,10,4,12,1,4,0,0,0,10,38,0
35,2,162358,9,13,4,3,1,4,0,0,0,50,38,1
38,2,105150,9,13,2,9,0,4,1,0,0,45,38,1
73,4,300404,15,10,2,11,0,4,1,0,0,6,38,1
28,2,206125,15,10,2,2,0,4,1,0,0,40,38,0
62,2,123411,5,4,2,13,0,4,1,0,0,53,38,0
21,2,312956,11,9,4,2,3,2,1,0,0,40,38,0
37,2,305259,7,12,0,3,1,4,0,0,0,48,38,0
38,2,204640,15,10,6,0,4,2,0,0,0,40,38,0
48,5,224474,15,10,0,3,1,4,0,0,0,40,38,0
36,2,297847,11,9,4,7,1,2,0,0,2001,40,38,0
54,2,183248,11,9,0,13,1,2,1,0,0,40,38,0
24,2,233280,7,12,4,11,3,4,0,0,0,37,38,0
25,2,212302,15,10,5,0,4,4,0,0,0,40,38,0
45,4,118081,15,10,2,7,0,4,1,3103,0,42,38,0
90,2,313749,9,13,4,9,3,4,0,0,0,10,38,0
44,2,104196,12,14,2,3,0,4,1,0,0,45,38,1
24,2,143436,15,10,4,5,3,4,1,0,0,24,38,0
26,2,248990,15,10,4,2,3,4,1,0,0,40,38,0
28,2,356555,15,10,2,3,0,4,1,0,0,48,38,0
48,2,107231,14,15,2,3,0,4,1,99999,0,50,38,1
22,2,304602,11,9,4,5,3,4,1,0,0,40,38,0
43,4,421837,15,10,2,11,0,4,1,7298,0,50,25,1
41,5,309056,10,16,2,9,0,4,1,0,0,50,38,1
36,2,343476,11,9,0,2,1,4,1,0,0,30,38,0
47,2,87490,12,14,0,3,4,4,1,0,0,42,38,0
60,0,55621,7,12,2,7,0,2,1,0,0,40,38,0
49,2,43206,14,15,4,9,1,4,0,0,0,55,38,1
43,2,185670,3,2,6,9,4,4,0,0,0,21,25,0
38,2,248919,1,7,2,2,0,4,1,0,0,40,12,0
20,2,157332,15,10,4,0,3,4,0,0,0,25,38,0
42,2,230959,9,13,2,0,5,1,0,0,1887,40,29,1
22,2,396895,4,3,2,2,0,4,1,0,0,35,25,0
33,2,213887,11,9,0,4,1,4,1,0,0,40,38,0
61,2,160062,11,9,2,0,0,4,1,0,0,40,38,0
27,2,134566,11,9,4,0,1,4,1,0,0,40,38,0
41,0,168294,11,9,2,0,0,4,1,5178,0,40,38,1
21,4,74538,15,10,4,12,1,4,1,0,0,25,38,0
30,2,302149,9,13,2,11,0,1,1,0,0,40,18,0
43,2,128354,11,9,0,3,1,4,0,0,0,40,38,0
58,2,72812,0,6,4,7,1,4,1,0,0,40,38,0
40,2,224658,9,13,2,11,0,4,1,0,0,45,38,1
36,2,398931,9,13,2,9,0,4,1,0,1485,50,38,1
25,2,25497,9,13,2,9,0,4,1,0,0,40,38,0
17,2,104232,0,6,4,7,3,4,1,0,0,10,38,0
35,2,113481,10,16,2,9,0,4,1,0,0,60,38,0
53,0,167380,11,9,2,13,0,4,1,0,1740,50,38,0
52,3,561489,12,14,0,3,1,2,0,0,0,50,38,0
50,2,161438,11,9,2,3,0,4,1,0,0,50,38,1
73,4,130391,11,9,4,7,1,4,0,0,0,36,38,0
32,2,251243,15,10,0,3,1,4,0,0,0,50,38,1
38,2,192337,12,14,2,9,0,4,1,0,0,40,8,1
39,3,168355,11,9,2,3,0,4,1,0,0,70,38,0
30,2,78980,8,11,2,6,0,4,1,0,0,40,38,1
23,2,246965,7,12,4,0,1,4,1,0,0,12,38,0
27,2,288341,11,9,4,6,3,4,0,0,0,32,38,0
33,2,208405,12,14,2,9,0,4,1,0,0,50,38,1
21,2,186314,11,9,2,0,0,4,1,0,0,40,38,0
55,5,153788,15,10,2,0,5,4,0,0,0,37,38,0
25,2,237065,15,10,0,7,3,2,1,0,0,38,38,0
25,2,50053,11,9,4,7,1,2,1,0,0,40,23,0
60,5,190682,8,11,6,7,1,2,0,0,0,37,38,0
20,2,81145,15,10,4,11,1,4,0,0,0,25,38,0
41,2,120277,9,13,4,2,1,4,1,0,0,40,38,0
38,2,348739,14,15,2,9,0,4,1,0,0,60,38,0
40,2,109762,15,10,0,2,4,4,1,0,0,40,38,0
39,2,100669,15,10,2,2,3,1,1,0,0,40,38,0
19,4,100999,1,7,4,0,3,4,0,0,0,30,38,0
21,2,198992,11,9,4,11,1,4,0,0,0,33,38,0
38,2,102945,9,13,2,11,0,4,1,0,0,52,38,1
35,2,204621,7,12,0,7,3,4,0,0,0,40,38,0
66,4,104576,9,13,2,3,0,4,1,0,0,8,38,1
32,2,344129,11,9,2,6,0,4,1,0,0,40,38,1
47,2,188195,15,10,2,9,0,4,1,0,0,40,38,0
24,2,83141,9,13,4,3,1,4,1,0,0,40,38,0
24,2,157894,15,10,4,5,3,2,1,0,0,40,38,0
52,0,617021,9,13,2,12,0,2,1,7688,0,40,38,1
42,4,221172,11,9,0,2,1,4,1,0,0,40,38,0
36,2,146625,1,7,6,7,4,2,0,0,0,12,38,0
34,2,46746,1,7,4,7,1,4,1,0,0,30,38,0
51,2,284211,11,9,6,9,4,4,0,0,0,35,38,0
38,2,179668,11,9,2,10,0,4,1,0,0,40,33,0
51,2,313146,11,9,2,6,0,4,1,0,0,40,38,0
22,2,39432,11,9,2,2,0,4,1,0,0,40,38,0
41,2,156566,15,10,2,2,0,4,1,0,0,40,38,1
37,2,189922,7,12,2,12,0,4,1,0,0,50,38,1
39,2,280570,9,13,2,3,0,4,1,0,0,45,38,0
43,2,33310,11,9,0,0,1,4,0,0,0,40,38,0
49,2,193366,11,9,2,2,0,4,1,0,0,40,38,0
20,2,122649,11,9,4,7,1,4,0,0,0,30,38,0
46,2,62793,11,9,0,11,2,4,0,0,0,40,38,0
44,2,167005,11,9,2,0,0,4,1,0,0,48,38,1
18,4,212207,11,9,4,4,3,4,1,0,0,11,38,0
27,1,66824,9,13,4,9,1,0,0,3325,0,43,38,0
40,4,198953,7,12,4,9,3,2,0,0,0,2,38,0
61,3,134768,9,13,2,3,0,4,1,0,0,50,10,1
28,2,150296,7,12,4,7,1,4,0,0,0,80,38,0
28,2,173673,4,3,4,7,1,4,0,0,0,40,25,0
35,2,328466,6,5,2,7,0,4,1,0,0,40,25,0
31,2,163516,15,10,6,0,4,4,0,0,0,40,38,0
30,2,30226,1,7,0,11,3,4,1,0,0,40,38,0
22,5,190625,9,13,2,3,0,4,1,0,0,20,38,0
53,0,227836,15,10,0,4,1,4,1,0,0,40,38,0
51,2,96586,15,10,2,12,0,4,1,0,0,40,38,1
24,2,155066,1,7,2,6,0,4,1,0,0,60,38,0
35,2,134367,7,12,0,0,4,4,0,0,0,40,38,0
41,1,183224,12,14,2,9,5,1,0,0,0,40,35,1
44,0,68729,9,13,2,3,0,1,1,0,0,40,38,1
22,2,48347,9,13,4,4,3,4,1,0,0,40,38,0
28,3,204247,9,13,2,9,0,4,1,0,0,50,38,1
60,2,140544,11,9,4,5,1,4,1,0,0,40,38,0
34,2,183557,11,9,0,6,1,4,0,0,0,25,38,0
24,2,220993,11,9,4,2,1,4,1,0,0,50,38,0
54,2,154728,8,11,2,12,0,4,1,7688,0,40,38,1
63,4,52144,15,10,6,3,1,4,1,0,0,35,38,0
41,2,113823,9,13,0,7,1,4,1,0,0,40,38,0
63,4,217715,4,3,4,11,1,4,0,0,0,3,38,0
25,2,166971,11,9,2,11,0,4,1,0,0,52,38,0
32,2,159187,8,11,4,9,1,4,1,0,0,40,38,0
33,2,250782,11,9,2,6,0,4,1,0,0,48,38,0
26,2,53833,15,10,2,3,0,4,1,0,0,42,38,0
34,2,171159,15,10,0,0,4,4,0,0,0,30,38,0
24,2,243368,13,1,4,4,1,4,1,0,0,36,25,0
29,2,228860,15,10,2,7,0,4,1,0,0,35,38,0
23,2,42706,15,10,4,9,1,4,1,0,0,45,38,0
27,2,192283,8,11,4,5,3,4,0,0,0,38,38,0
22,1,273734,11,9,4,4,3,4,1,0,0,20,38,0
45,5,90803,15,10,2,0,0,4,1,0,0,40,38,0
32,1,199539,15,10,2,10,0,4,1,0,0,40,38,1
34,2,483777,11,9,4,5,1,2,1,0,0,40,38,0
37,0,187046,15,10,2,9,0,4,1,0,0,40,38,1
34,2,90614,7,12,2,12,0,4,1,0,2042,10,38,0
33,2,31573,11,9,2,6,0,4,1,0,0,40,38,0
26,2,288959,11,9,2,11,0,2,1,0,0,36,38,0
24,2,124242,11,9,4,0,3,4,0,0,0,40,38,0
42,2,341178,4,3,2,7,0,4,1,0,0,44,25,0
23,2,181820,15,10,4,4,4,4,1,0,0,45,38,0
52,2,117496,9,13,0,9,4,4,0,0,1755,40,38,1
28,2,535978,15,10,2,2,0,4,1,0,0,40,38,1
34,2,198103,11,9,4,13,3,4,1,0,1980,40,38,0
35,2,99146,11,9,2,3,0,4,1,0,0,50,38,1
47,4,182752,11,9,2,0,5,4,0,0,0,35,19,0
23,0,350680,7,12,4,3,3,4,0,0,0,40,30,0
38,2,290306,11,9,2,2,0,4,1,0,0,40,38,1
35,2,168817,11,9,4,6,1,4,1,0,0,40,38,0
24,2,98287,11,9,2,11,0,4,1,0,0,50,38,0
19,2,183532,15,10,4,5,3,4,1,0,0,25,38,0
67,0,44774,9,13,6,0,1,4,0,0,0,40,38,0
43,2,102180,12,14,2,3,0,4,1,0,0,50,38,1
53,2,242859,15,10,5,0,3,4,1,0,0,40,4,0
35,2,225750,9,13,0,9,4,4,0,0,0,32,38,0
18,2,120781,0,6,4,7,3,4,1,0,0,20,38,0
30,1,102130,15,10,2,2,0,4,1,0,0,40,38,0
22,2,61850,11,9,4,7,1,4,0,0,0,40,38,0
49,2,81654,14,15,2,9,0,4,1,0,0,60,38,1
20,2,216889,15,10,4,10,3,4,1,0,0,40,38,0
47,3,127678,15,10,2,11,0,4,1,0,0,80,38,0
47,2,102308,12,14,2,11,0,4,1,0,0,40,38,1
45,0,102569,11,9,2,2,0,4,1,0,0,40,38,1
49,1,223342,15,10,0,0,1,4,0,0,0,44,38,0
25,2,264012,9,13,2,0,0,4,1,0,0,45,38,1
24,2,216129,9,13,4,11,1,4,1,0,0,50,38,0
35,2,202397,9,13,2,2,0,1,1,0,0,40,29,1
40,2,227236,11,9,2,11,0,4,1,0,0,50,38,0
27,4,357283,11,9,4,11,1,2,1,0,0,40,38,0
62,2,192866,15,10,6,7,1,4,0,0,0,20,38,0
30,2,111415,9,13,2,3,0,4,1,0,0,45,38,1
39,2,343403,11,9,2,11,5,4,0,0,0,36,38,0
42,2,247019,11,9,2,2,0,2,1,0,0,40,38,1
25,2,211424,9,13,4,3,3,4,1,0,0,40,38,0
40,2,224658,15,10,2,11,2,4,1,0,0,40,38,0
39,1,89508,11,9,2,2,0,4,1,0,0,40,38,1
34,2,159442,11,9,4,9,1,4,0,0,0,30,38,0
19,2,119075,15,10,4,5,3,4,1,0,0,50,38,0
45,3,151584,14,15,2,9,0,4,1,0,0,35,38,1
54,2,115602,11,9,2,7,5,2,0,0,0,40,38,0
21,2,440969,11,9,4,0,3,4,0,0,0,40,38,0
42,2,186376,9,13,2,7,0,1,1,0,0,72,29,1
49,2,323773,1,7,2,8,2,4,0,0,0,40,38,0
19,2,217769,15,10,4,7,3,4,0,0,0,15,38,0
37,2,336598,4,3,2,4,0,4,1,0,0,36,25,0
34,5,117503,9,13,2,0,0,4,1,0,0,20,21,0
20,2,284737,15,10,4,7,3,4,1,0,0,20,38,0
47,2,238185,9,13,0,0,1,4,0,0,0,40,38,0
39,2,348960,11,9,2,5,0,4,1,0,0,40,38,0
63,2,76860,9,13,2,10,0,1,1,0,0,40,29,1
46,2,263568,11,9,2,6,0,4,1,0,0,40,38,0
31,5,188900,7,12,4,0,1,4,0,3325,0,35,38,0
41,2,243607,4,3,2,0,0,4,1,0,0,40,25,0
31,2,409622,9,13,2,6,0,3,1,0,0,36,25,0
44,1,60735,9,13,0,9,3,4,0,0,0,60,38,0
40,2,183096,9,13,0,0,1,4,0,0,0,35,38,0
44,2,151504,15,10,2,11,0,4,1,0,0,50,38,0
41,2,207375,11,9,4,11,1,4,0,0,0,50,38,0
38,2,423616,8,11,2,12,5,4,0,0,0,36,38,1
19,2,304469,0,6,4,4,3,4,1,0,0,25,38,0
45,3,188330,9,13,2,3,0,4,1,0,0,60,38,0
28,2,294936,11,9,2,13,0,4,1,4064,0,45,38,0
36,2,32709,15,10,0,11,1,4,0,3325,0,45,38,0
27,2,189462,12,14,4,9,1,4,0,0,1504,45,38,0
23,0,314525,9,13,4,9,1,4,1,0,0,40,38,0
33,2,347623,12,14,4,3,4,4,1,0,0,40,38,0
30,2,154587,11,9,4,7,1,4,1,0,0,40,32,0
50,1,196307,15,10,2,2,0,4,1,7688,0,40,38,1
23,2,352139,15,10,4,7,1,4,0,0,0,24,38,0
51,2,162632,11,9,2,13,0,4,1,7298,0,60,38,1
32,4,116508,15,10,2,4,0,4,1,0,0,50,38,1
23,2,186666,15,10,4,6,1,4,1,0,0,40,38,0
27,2,109881,9,13,4,7,3,4,0,0,0,20,38,0
40,4,93793,11,9,2,2,0,4,1,0,0,50,38,1
47,3,248145,4,3,2,13,0,4,1,0,0,50,4,0
33,2,206051,11,9,2,2,0,4,1,0,0,40,38,0
42,2,276218,11,9,2,11,5,4,0,0,0,40,38,1
40,2,55395,8,11,2,9,0,4,1,0,0,40,38,1
50,4,334273,9,13,2,11,0,4,1,0,0,8,38,0
39,2,119098,8,11,2,3,0,4,1,0,0,40,38,0
46,2,31432,11,9,2,0,5,4,0,3103,0,52,38,1
59,2,182460,9,13,2,3,0,4,1,0,0,60,38,1
33,2,554206,15,10,4,12,1,2,1,0,0,40,29,0
34,2,120461,15,10,0,0,1,4,0,0,0,50,38,0
23,2,96635,15,10,4,6,3,1,1,0,0,30,38,0
29,1,177398,12,14,2,9,5,4,0,0,0,40,38,1
31,3,455995,15,10,4,3,1,4,1,0,0,65,38,1
49,2,175070,15,10,0,7,4,4,0,0,0,40,38,0
40,3,344060,14,15,2,9,0,4,1,0,0,50,38,1
30,3,443546,8,11,2,11,0,4,1,0,0,35,38,0
34,2,223212,9,13,2,9,0,4,1,0,1848,40,28,1
45,1,167334,12,14,4,9,1,4,1,0,0,50,38,1
24,2,202721,15,10,4,0,3,2,0,0,0,40,38,0
44,2,171484,0,6,2,6,0,4,1,0,0,40,38,1
47,2,123207,11,9,2,0,5,4,0,0,0,20,38,1
39,1,316582,12,14,4,9,1,4,0,0,0,55,38,0
55,2,174478,0,6,4,7,1,4,1,0,0,29,38,0
40,2,260425,7,12,5,12,4,4,0,1471,0,32,38,0
17,2,165918,1,7,4,5,3,4,1,0,0,20,28,0
51,2,45599,11,9,0,9,1,4,1,0,0,40,38,0
19,2,32477,15,10,4,7,3,4,1,0,0,20,38,0
53,2,254285,12,14,2,9,0,4,1,0,0,40,38,1
27,2,175387,9,13,4,3,1,4,1,0,1876,40,38,0
36,2,206253,15,10,4,7,1,4,0,0,1617,40,38,0
33,2,118941,9,13,2,3,5,4,0,0,0,32,38,1
39,2,154641,9,13,2,3,0,4,1,0,0,45,38,1
20,2,275691,11,9,4,5,3,4,1,0,0,28,38,0
31,2,46807,9,13,4,12,1,4,1,0,0,40,38,0
43,2,323713,11,9,2,6,0,4,1,0,0,40,38,0
24,2,219754,11,9,4,0,3,4,1,0,0,40,38,0
35,5,216035,11,9,2,10,0,4,1,0,0,40,38,0
60,4,236470,5,4,2,4,0,4,1,0,0,40,38,0
44,2,85440,11,9,2,0,0,4,1,0,0,45,38,0
22,2,445758,4,3,4,5,1,4,1,0,0,40,25,0
23,2,117618,15,10,4,5,3,4,1,0,0,35,38,0
38,2,257416,6,5,2,13,0,2,1,0,0,40,38,0
64,3,185912,14,15,2,9,0,4,1,99999,0,35,38,1
33,2,256211,11,9,2,6,0,1,1,0,0,40,34,0
24,2,206861,9,13,4,0,3,4,1,0,0,40,38,0
23,2,120068,8,11,2,5,0,4,1,0,0,40,38,0
32,5,198211,15,10,4,0,1,4,1,0,0,38,38,0
32,2,255424,9,13,2,11,0,4,1,0,0,60,38,1
38,2,102350,15,10,0,2,4,4,1,0,0,40,38,0
29,4,144063,5,4,2,4,0,4,1,0,0,72,38,0
53,1,135102,11,9,2,7,0,4,1,0,2002,45,38,0
51,4,120781,14,15,2,9,0,3,1,99999,0,70,18,1
27,2,56870,11,9,2,6,0,4,1,0,0,40,38,0
35,2,196899,9,13,4,5,1,1,0,0,0,50,13,0
54,4,32778,11,9,2,11,5,4,0,0,0,30,38,0
29,2,50295,15,10,2,3,0,4,1,0,0,48,38,0
53,2,169846,11,9,2,0,5,4,0,0,0,40,38,1
30,2,251411,15,10,0,0,4,4,0,0,0,40,38,0
35,4,181705,11,9,2,2,0,4,1,3103,0,40,38,1
43,2,120277,11,9,2,2,0,4,1,0,0,40,38,1
68,2,170376,9,13,2,3,0,4,1,0,0,40,38,1
58,2,205410,11,9,2,2,0,4,1,0,0,40,38,0
46,2,213408,15,10,0,11,4,4,0,0,0,40,4,0
44,4,277783,12,14,4,4,3,4,1,0,0,99,38,0
57,1,139452,11,9,0,0,1,4,0,0,0,16,38,0
