Gender,customer_type,age,type_of_travel,customer_class,flight_distance,inflight_wifi_service,departure_arrival_time_convenient,ease_of_online_booking,gate_location,food_and_drink,online_boarding,seat_comfort,inflight_entertainment,onboard_service,leg_room_service,baggage_handling,checkin_service,inflight_service,cleanliness,departure_delay_in_minutes,arrival_delay_in_minutes,target
1,0,35,0,0,101,3,3,3,3,5,5,5,4,4,4,3,2,4,3,0,0.0,1
0,1,25,0,1,1189,2,2,2,3,2,2,2,2,4,3,3,4,3,2,0,0.0,0
1,0,15,1,1,764,3,4,3,3,4,3,4,4,1,3,4,2,4,4,22,11.0,0
1,0,62,1,1,515,4,5,4,3,5,4,5,5,3,2,5,4,4,5,0,0.0,0
0,0,51,0,0,2046,4,4,4,4,4,5,4,4,4,4,4,3,4,3,6,6.0,1
0,0,30,0,0,2732,5,5,5,5,4,4,4,4,5,5,4,3,5,4,1,0.0,1
0,0,23,0,0,2395,1,2,2,2,1,1,1,1,4,5,3,4,3,1,1,7.0,0
1,0,36,0,0,1506,1,5,5,5,3,2,2,1,1,1,1,2,1,3,43,40.0,0
1,0,58,0,0,1747,1,3,3,3,5,2,2,1,1,1,1,4,1,2,29,21.0,0
0,0,69,1,1,239,3,4,3,5,1,3,5,2,2,3,2,5,2,5,0,0.0,0
0,0,30,0,0,325,1,4,4,4,1,1,1,1,1,5,4,2,4,1,12,10.0,0
1,0,59,1,1,1211,3,2,3,3,1,3,1,1,1,1,3,2,3,1,44,33.0,0
1,0,41,0,0,861,5,5,5,5,3,5,4,4,4,4,4,4,4,5,6,0.0,1
0,0,27,1,1,834,3,2,3,4,4,3,4,4,4,1,3,1,3,4,0,0.0,0
0,0,56,0,1,101,5,2,4,2,5,2,1,5,5,5,5,5,5,1,0,0.0,1
1,1,21,0,0,227,1,3,1,3,1,1,1,2,3,3,3,1,3,1,182,184.0,0
0,0,49,1,1,109,3,5,3,1,3,4,5,4,4,3,4,4,4,4,21,8.0,0
0,1,22,0,0,954,3,3,2,4,1,2,1,1,3,4,4,2,4,1,0,0.0,0
1,0,39,0,0,1947,5,5,5,5,4,5,4,5,5,5,5,4,5,3,8,0.0,1
0,0,36,0,1,277,5,4,4,4,5,5,5,5,4,2,2,5,3,5,178,174.0,1
1,0,53,1,1,283,4,4,4,3,5,4,2,5,4,2,5,4,5,5,6,11.0,0
1,0,15,0,0,649,3,4,5,4,3,3,3,3,1,2,4,2,4,3,92,118.0,0
0,0,46,0,0,1597,5,5,5,5,4,4,5,4,4,4,4,5,4,5,40,21.0,1
0,0,41,0,0,1173,2,2,2,2,5,5,5,4,4,4,4,4,4,3,4,6.0,1
0,0,26,0,0,650,5,5,5,5,5,5,5,5,3,4,4,4,4,5,0,2.0,1
0,1,9,0,1,646,1,4,1,3,4,1,4,4,3,3,4,3,3,4,76,67.0,0
0,0,34,0,0,3746,1,1,3,1,3,1,4,5,5,5,5,4,5,4,0,0.0,1
1,0,57,0,0,3826,1,1,1,1,3,4,5,3,3,3,3,4,3,5,0,0.0,1
1,1,40,0,0,861,3,3,3,4,1,3,1,1,3,2,5,5,5,1,0,0.0,0
0,0,16,1,1,1076,4,1,4,1,5,4,5,5,3,5,2,1,1,5,9,0.0,1
1,0,15,1,1,763,4,4,4,3,5,4,5,5,4,5,5,3,5,5,36,61.0,0
1,0,56,0,0,1598,4,4,4,4,4,4,4,5,2,4,5,4,5,4,193,189.0,1
0,1,45,0,1,622,0,0,0,2,3,0,3,3,3,2,3,2,2,3,75,69.0,1
1,0,43,0,0,2186,5,5,2,5,4,4,4,4,4,4,4,4,4,4,39,39.0,1
1,1,21,0,1,334,3,2,3,4,3,3,3,3,2,4,4,2,3,3,0,0.0,0
1,0,60,0,1,160,2,5,5,5,2,2,2,2,1,1,3,2,4,2,0,0.0,0
1,1,23,0,1,462,1,0,2,3,2,5,5,3,4,4,5,5,4,5,131,138.0,0
0,0,53,1,1,693,1,4,1,2,2,5,5,4,4,1,4,4,4,4,0,2.0,0
0,0,47,1,1,628,2,4,2,2,2,5,1,5,5,2,2,5,5,5,0,0.0,0
1,0,14,1,1,422,3,0,4,5,5,4,5,5,3,3,5,4,5,5,0,12.0,0
1,0,35,0,1,184,4,1,1,1,4,4,4,4,1,2,5,2,3,4,0,0.0,1
0,0,68,1,1,833,2,5,2,2,3,5,4,2,2,2,2,3,2,3,0,0.0,0
0,0,36,0,1,425,3,4,4,4,3,3,3,3,4,2,3,2,2,3,0,0.0,0
1,0,33,1,1,1127,4,5,4,2,3,4,3,3,5,2,4,4,5,3,0,0.0,0
0,0,38,1,1,1587,3,5,3,2,5,3,3,5,4,2,5,5,4,5,38,34.0,0
0,1,45,0,0,944,1,1,1,4,2,1,2,2,3,5,5,4,5,2,3,6.0,0
1,0,52,0,0,3140,5,5,5,5,4,5,4,5,5,5,5,3,5,5,0,0.0,1
1,0,49,0,0,3513,3,3,3,3,5,4,5,5,5,5,5,4,5,5,0,0.0,1
1,0,44,1,1,158,4,2,4,4,1,4,1,1,2,3,3,3,4,1,0,0.0,0
0,0,42,1,1,299,1,4,1,2,5,4,5,1,1,1,1,3,1,5,0,0.0,0
1,0,28,0,0,1123,1,4,4,4,1,1,1,1,4,5,3,3,3,1,22,59.0,0
1,0,48,0,0,2565,2,2,2,2,5,3,4,3,3,3,3,3,3,4,0,0.0,1
0,0,39,0,1,1055,2,4,4,4,2,2,2,2,1,3,3,1,3,2,13,18.0,0
0,0,45,0,1,260,4,4,4,4,3,4,5,4,4,4,4,5,4,3,0,0.0,1
1,0,64,1,1,583,1,1,1,2,2,1,2,2,4,4,2,3,2,2,0,0.0,0
0,0,46,0,1,2475,4,3,3,3,3,5,1,4,4,4,4,3,4,2,0,0.0,1
0,0,46,0,0,3281,3,3,5,3,4,5,5,5,5,5,5,4,5,4,0,0.0,1
0,1,35,0,0,337,2,1,1,2,2,1,2,2,3,2,4,4,4,2,61,53.0,0
0,0,44,1,1,1609,2,4,1,1,2,4,4,3,3,1,3,3,3,4,11,9.0,0
0,0,33,0,0,1663,2,2,2,2,4,4,3,4,4,4,4,5,4,4,0,3.0,1
0,0,58,0,0,1719,1,1,1,1,2,4,4,5,5,5,5,4,5,3,12,2.0,1
1,0,33,0,0,2065,2,2,2,2,2,3,2,2,1,3,3,4,4,2,0,0.0,0
0,1,23,0,1,391,4,0,4,3,2,4,4,2,5,4,3,1,1,2,0,0.0,0
0,0,44,0,1,404,4,5,5,5,2,3,4,4,4,4,4,3,4,2,0,0.0,0
1,0,59,1,1,391,1,5,1,1,1,1,1,1,5,4,4,3,4,1,21,22.0,0
1,1,40,0,1,551,1,0,1,3,5,1,5,5,4,5,1,5,4,5,73,80.0,0
1,0,31,0,0,1175,2,4,4,4,2,3,2,2,1,4,4,3,3,2,0,0.0,0
1,0,22,0,0,1744,2,2,5,2,4,5,4,4,5,5,4,4,4,4,3,0.0,1
0,0,19,1,0,907,1,4,1,1,2,1,5,2,3,5,5,5,5,2,0,0.0,0
1,0,58,0,0,110,5,5,4,5,4,1,4,4,4,4,5,4,4,2,39,42.0,1
1,0,29,1,0,383,2,5,5,1,4,5,4,4,3,3,4,5,5,4,0,0.0,0
0,0,60,1,0,967,4,4,4,1,3,5,5,4,4,4,4,5,4,3,3,0.0,0
1,0,70,1,1,644,4,3,4,3,5,4,3,5,2,1,4,2,4,5,4,0.0,1
0,1,37,0,0,187,1,1,1,5,3,1,2,3,3,4,5,3,5,3,0,0.0,0
1,1,25,0,1,1262,3,3,3,4,3,3,3,3,3,4,3,4,3,3,20,1.0,0
0,1,20,0,1,1587,3,3,3,3,4,3,4,4,4,2,4,2,3,4,19,3.0,0
1,0,12,1,1,508,3,5,3,3,2,3,2,2,5,2,4,4,4,2,23,20.0,0
0,0,26,0,0,612,5,5,5,5,5,5,5,5,5,2,5,4,4,5,0,0.0,1
1,0,33,0,0,3233,3,3,4,3,4,4,4,4,3,4,5,4,5,4,37,43.0,1
0,1,42,0,1,2153,4,4,4,4,4,4,4,4,1,3,3,1,1,4,2,0.0,0
0,0,32,1,1,925,3,4,3,1,3,3,3,3,3,5,4,5,4,3,13,1.0,0
1,0,8,1,1,626,2,5,2,3,2,2,2,2,3,5,4,3,4,2,0,0.0,0
0,0,40,0,0,3367,1,3,3,3,3,2,3,2,2,2,1,1,2,3,0,12.0,0
1,0,66,1,1,473,4,2,3,3,2,3,2,2,1,4,2,4,2,2,0,0.0,1
1,0,54,0,0,3410,3,3,3,3,3,4,4,3,3,3,3,4,3,2,20,18.0,0
0,0,62,1,1,566,3,4,3,4,3,4,5,2,2,3,2,4,2,4,77,69.0,0
0,1,21,0,0,468,2,3,2,4,2,2,1,2,1,1,4,3,4,2,79,71.0,0
0,0,39,0,1,955,1,0,0,3,5,0,5,5,4,1,3,4,2,5,18,26.0,0
1,0,42,0,0,3990,4,2,2,2,2,2,2,4,4,4,4,3,4,3,14,3.0,0
1,0,45,0,0,3806,3,3,3,3,2,4,4,4,4,4,4,3,4,4,0,0.0,1
0,0,15,0,1,544,4,3,3,3,4,4,4,4,3,2,4,3,4,4,15,40.0,0
1,0,55,1,0,834,3,4,3,1,3,4,4,1,1,3,1,3,1,4,43,39.0,0
0,0,57,1,0,1587,2,4,2,5,5,5,5,4,4,2,4,3,4,5,0,13.0,0
0,0,26,0,0,2296,1,1,1,1,4,3,3,3,3,4,4,3,3,3,117,147.0,1
1,0,31,0,0,2559,2,4,2,2,5,4,5,5,2,1,5,3,1,5,0,0.0,1
1,0,71,0,0,3297,0,3,0,4,1,2,3,3,3,3,3,1,3,1,1,0.0,1
0,0,62,1,2,370,5,1,5,3,4,3,2,3,3,5,3,3,3,2,0,0.0,1
0,0,30,0,0,718,2,2,2,2,1,2,1,1,5,2,3,3,5,1,0,0.0,1
0,0,38,0,0,338,0,0,0,4,3,4,5,4,4,4,4,5,4,3,0,0.0,1
1,1,61,0,0,280,1,0,0,3,1,3,3,4,4,5,4,3,3,3,147,136.0,0
0,1,15,0,1,299,3,2,3,3,1,3,5,1,3,1,3,4,3,1,4,10.0,0
0,0,42,1,1,581,4,5,4,3,3,4,4,2,2,4,2,3,2,3,0,0.0,0
0,0,26,0,2,489,5,4,4,4,5,5,4,5,4,2,2,2,3,5,57,44.0,1
0,0,56,1,1,1303,3,4,3,2,5,4,4,2,2,3,2,5,2,5,2,0.0,0
0,0,61,1,1,214,3,0,3,5,3,5,4,4,4,3,4,4,4,5,0,0.0,0
1,0,47,0,0,2769,3,3,3,3,1,3,3,4,4,3,3,1,4,1,0,0.0,0
1,0,48,1,1,258,3,3,3,2,3,3,3,3,1,3,3,4,2,3,0,0.0,0
1,0,41,0,0,175,4,4,4,4,3,5,5,5,5,5,5,4,5,4,60,68.0,1
1,0,61,0,0,196,0,5,0,5,5,1,2,5,5,5,5,1,5,1,3,0.0,1
0,0,31,1,1,337,4,5,5,2,1,5,1,1,3,5,4,5,5,1,0,0.0,0
0,0,30,1,1,1546,3,4,3,4,2,3,2,2,5,5,4,5,4,2,28,17.0,0
0,0,42,0,0,2075,3,3,3,3,3,2,5,4,4,4,4,3,4,1,0,0.0,1
0,1,25,0,1,1069,1,1,1,3,1,3,3,4,1,4,4,3,3,3,113,136.0,0
0,0,57,0,0,1606,4,4,4,4,2,1,2,4,4,4,4,2,4,3,2,0.0,1
1,1,43,0,0,1035,4,4,4,2,1,4,1,1,3,2,4,4,4,1,59,51.0,0
0,0,45,0,0,1334,5,5,5,5,4,3,2,5,5,5,5,3,5,4,0,9.0,1
1,0,50,0,0,3021,1,1,4,1,4,4,5,4,4,4,4,3,4,5,3,4.0,1
1,0,46,0,0,403,2,2,5,2,5,3,3,2,2,2,2,3,2,3,0,0.0,0
0,0,44,0,2,189,1,0,0,3,3,4,3,2,2,1,2,1,2,1,0,0.0,0
0,0,43,0,0,3474,5,5,5,5,3,4,5,4,4,4,4,4,4,5,5,9.0,1
1,0,70,1,1,250,1,4,1,3,2,1,2,2,4,5,4,3,4,2,0,0.0,0
1,0,52,0,0,3482,3,3,2,3,3,5,4,4,4,4,4,3,4,5,0,0.0,1
1,0,52,0,0,3034,3,3,3,3,4,4,5,5,5,5,5,3,5,4,12,0.0,1
0,0,59,0,0,944,4,4,4,4,5,4,4,5,5,5,5,4,5,4,0,9.0,1
0,1,20,0,1,1197,1,2,2,4,2,5,5,1,2,3,4,5,1,5,233,274.0,0
1,0,46,0,1,528,1,4,4,4,1,1,1,1,4,2,3,1,4,1,8,68.0,0
1,0,35,0,0,3774,2,2,5,2,5,5,5,4,4,4,4,3,4,5,0,0.0,1
0,0,37,0,0,2617,3,5,1,5,5,2,1,3,3,4,3,3,3,2,33,29.0,0
1,0,24,0,0,2537,2,5,5,5,2,2,2,2,3,1,3,2,4,2,0,0.0,0
1,0,40,0,2,577,2,5,5,5,2,2,2,2,1,2,4,1,4,2,5,9.0,0
1,0,42,0,0,1795,4,4,4,4,4,5,5,5,5,5,5,4,5,4,0,0.0,1
0,0,8,1,1,425,4,0,4,3,1,4,1,1,5,3,5,5,5,1,0,0.0,1
0,0,40,0,0,954,2,3,3,3,5,3,4,2,2,2,2,2,2,2,0,0.0,0
1,0,38,0,0,2266,4,5,4,4,5,4,4,5,5,5,5,4,5,3,18,14.0,1
1,0,52,0,0,3562,0,0,0,2,2,5,5,5,5,4,4,3,5,5,0,0.0,1
0,0,48,0,0,678,2,2,2,2,5,4,4,5,5,4,5,3,5,5,0,0.0,1
1,0,48,0,0,3423,4,4,1,4,2,5,4,5,5,5,5,3,5,3,0,0.0,1
0,0,59,0,0,1605,3,3,3,3,5,4,5,5,5,5,5,5,5,5,0,0.0,1
1,0,35,1,1,110,0,5,0,2,3,0,3,3,2,3,3,2,2,3,77,74.0,1
0,1,30,0,1,696,4,5,5,4,1,5,1,1,3,5,1,3,2,1,1,2.0,0
0,0,58,0,0,930,1,1,1,1,3,5,5,4,4,5,4,5,4,5,0,0.0,1
0,0,49,0,0,2056,5,5,5,5,2,4,4,4,4,4,4,3,4,3,76,66.0,1
0,1,22,0,1,628,3,2,3,3,4,3,4,4,1,2,4,4,4,4,23,28.0,0
0,0,53,0,0,651,1,1,1,1,3,4,5,4,4,4,4,5,4,5,0,0.0,1
1,0,44,1,1,872,2,5,2,4,4,2,4,4,4,4,5,3,1,4,11,2.0,0
1,1,23,0,2,304,1,0,1,3,3,1,3,3,3,1,5,2,2,3,0,0.0,0
1,0,22,1,0,448,2,4,2,1,3,2,5,3,5,3,4,3,5,3,0,0.0,0
0,0,35,0,0,366,2,2,2,2,3,3,3,5,5,5,5,1,5,1,0,0.0,1
1,0,53,1,1,1095,2,1,2,4,4,2,4,4,3,4,4,2,3,4,0,0.0,0
0,0,60,0,0,3809,2,2,2,2,5,5,4,5,5,5,5,3,5,3,0,10.0,1
1,0,47,0,0,427,3,1,1,1,1,4,3,3,3,2,3,1,3,1,0,0.0,0
1,1,36,0,0,308,2,2,2,5,2,2,2,2,5,5,4,3,5,2,0,0.0,0
0,0,40,0,0,621,5,5,5,5,2,5,4,5,5,5,5,3,5,4,0,3.0,1
1,1,35,0,0,937,3,3,3,2,2,3,2,2,5,5,4,4,4,2,0,0.0,0
0,0,69,0,0,429,4,3,4,4,2,2,4,5,5,5,5,3,5,4,35,25.0,1
1,1,48,0,1,1050,3,3,3,1,1,3,1,1,5,3,4,1,3,1,0,0.0,0
1,0,45,1,1,1514,1,2,0,3,5,0,5,5,4,1,3,2,4,5,14,0.0,0
0,0,26,1,1,304,3,4,3,1,1,3,1,1,4,3,4,4,5,1,7,17.0,0
1,0,59,0,0,787,4,4,4,4,2,4,4,1,1,2,1,4,1,3,0,0.0,1
1,1,62,0,1,1009,3,3,3,3,1,3,1,1,4,1,4,1,4,1,0,0.0,0
0,0,51,1,1,675,3,1,3,3,4,4,3,2,2,3,2,1,2,2,0,0.0,0
1,0,29,0,0,2500,1,1,1,1,5,5,5,5,3,3,5,3,5,5,4,2.0,1
0,1,28,0,0,1262,2,2,2,5,3,2,3,3,3,5,5,5,4,3,0,0.0,0
0,1,44,0,1,689,2,2,2,3,5,2,5,5,4,1,3,1,4,5,0,72.0,0
0,0,23,0,0,1646,2,2,2,2,5,5,5,5,1,4,1,1,5,5,0,0.0,1
0,0,8,1,0,929,3,4,3,4,2,3,2,2,4,3,4,3,4,2,0,0.0,0
0,0,45,1,2,1119,2,5,2,4,2,4,4,4,4,2,4,3,4,5,0,0.0,0
0,1,23,0,2,728,2,1,3,3,3,5,5,3,2,4,4,5,1,5,133,127.0,0
0,0,37,0,0,2919,4,4,5,4,2,4,4,5,5,5,5,5,5,4,0,0.0,1
0,0,39,0,1,265,4,4,3,4,4,4,4,4,5,1,1,3,3,4,0,0.0,1
0,0,70,0,1,650,5,4,1,4,5,2,1,4,4,5,4,5,4,4,0,0.0,1
0,0,51,1,1,771,3,4,3,3,5,4,4,5,5,3,5,3,5,5,0,0.0,0
0,0,39,0,1,458,1,2,2,2,1,1,1,1,4,2,2,4,3,1,31,31.0,0
1,0,35,1,1,226,2,4,2,5,5,2,5,5,3,3,4,4,4,5,0,4.0,0
0,1,39,0,0,712,3,3,3,4,1,3,1,1,4,4,4,3,3,1,0,0.0,0
0,0,23,0,0,1589,2,5,2,2,5,5,5,5,3,4,4,4,4,5,0,0.0,1
1,0,38,1,1,365,3,5,4,5,4,4,4,4,4,3,4,4,4,4,0,0.0,0
0,0,31,1,1,472,1,0,1,5,1,1,1,1,5,3,5,3,5,1,12,21.0,0
1,1,25,0,0,1372,3,2,3,4,5,3,5,5,3,2,3,4,4,5,0,0.0,0
0,0,32,1,1,678,3,5,3,2,1,3,3,1,4,5,5,3,4,1,0,0.0,0
0,0,57,0,1,173,4,2,2,2,5,4,1,4,4,4,4,2,4,1,0,0.0,1
0,0,70,1,1,296,3,5,3,2,3,4,5,4,4,3,4,3,4,5,47,47.0,0
0,0,12,1,1,680,4,4,4,5,4,4,4,4,4,2,5,3,4,4,43,51.0,0
1,1,41,0,1,568,4,0,4,5,5,4,5,5,4,3,4,1,3,5,0,8.0,1
1,0,73,0,0,3686,1,4,4,4,3,4,3,1,1,1,1,1,1,1,0,3.0,0
1,0,51,0,0,1237,3,3,3,3,4,4,3,3,3,3,3,2,3,1,13,0.0,0
1,0,40,0,0,813,3,3,3,3,4,5,5,2,2,3,2,5,2,4,12,7.0,1
1,0,62,1,2,2504,3,2,3,4,2,3,2,2,3,4,3,4,3,2,0,0.0,0
0,1,32,0,1,533,2,4,2,3,2,2,4,2,2,1,3,3,4,2,20,24.0,0
0,0,44,0,0,1943,1,1,1,1,5,4,5,3,3,4,3,5,3,5,0,0.0,1
1,0,43,0,0,3687,2,2,1,2,2,4,4,4,4,4,4,4,4,3,70,61.0,1
0,0,31,0,1,1096,1,3,5,3,1,2,1,1,2,1,4,1,4,1,0,0.0,0
0,1,14,0,1,978,3,3,3,4,4,3,5,4,1,1,4,4,3,4,0,0.0,0
0,1,39,0,0,1299,1,1,1,3,5,1,5,5,4,4,4,2,3,5,35,21.0,0
0,0,39,0,0,1549,3,3,3,3,2,3,1,5,5,5,3,2,5,4,0,5.0,1
1,1,33,0,1,334,1,4,1,4,1,1,1,1,2,3,5,4,1,1,5,0.0,0
1,1,20,0,0,268,0,0,0,3,5,0,5,5,4,5,5,5,3,5,0,9.0,1
0,0,27,0,0,2165,4,4,4,4,4,4,4,4,4,4,3,3,3,4,16,52.0,0
1,0,69,1,1,329,1,3,1,1,5,1,5,5,2,1,5,1,4,5,49,54.0,0
0,0,41,0,1,308,5,4,4,4,5,5,5,5,1,1,4,2,2,5,0,0.0,1
0,0,13,1,1,1056,4,5,4,2,3,4,3,3,3,2,4,3,5,3,89,89.0,0
1,0,48,0,1,356,5,1,4,1,5,5,5,5,3,3,3,5,1,5,12,11.0,1
0,0,24,1,1,679,4,1,5,2,3,5,3,3,1,2,3,4,3,3,3,9.0,1
1,1,23,0,1,583,3,5,3,5,4,3,4,4,5,4,5,3,4,4,3,0.0,0
0,1,24,0,0,158,0,0,0,1,2,0,2,2,3,3,4,4,5,2,0,46.0,1
1,0,48,1,1,1340,4,4,5,5,2,5,2,2,3,2,3,4,5,2,0,0.0,0
1,0,48,0,0,1586,5,5,5,5,2,5,4,4,4,5,4,4,4,3,25,28.0,1
0,0,55,1,1,946,3,1,3,3,3,2,2,3,2,2,3,2,4,2,258,234.0,0
1,0,35,0,0,717,4,4,4,4,4,4,4,2,2,2,2,5,2,5,36,38.0,1
1,0,55,0,0,1011,3,2,2,2,5,3,2,3,3,3,3,1,3,4,0,0.0,0
1,0,35,1,1,967,2,5,2,2,3,2,3,3,4,2,4,5,5,3,0,0.0,0
1,0,58,1,1,486,1,1,1,4,4,1,2,4,3,3,2,4,4,4,10,4.0,0
1,0,19,1,1,1542,5,4,5,3,4,4,4,4,4,2,3,4,5,4,0,0.0,1
1,0,46,0,0,406,3,3,1,3,4,5,5,5,5,5,5,5,5,5,0,0.0,1
1,0,53,1,1,416,1,5,2,1,2,2,2,2,1,2,2,5,2,2,4,3.0,0
1,0,22,1,1,1399,2,4,2,4,5,2,4,5,5,2,3,4,5,5,0,0.0,0
1,1,21,0,1,253,3,3,3,4,4,3,5,4,3,2,3,3,4,4,0,0.0,0
1,0,57,1,1,814,4,5,4,1,4,4,4,4,3,5,4,3,4,4,0,0.0,0
1,0,44,0,1,119,4,1,1,1,4,4,4,4,4,3,3,5,1,4,15,0.0,1
0,0,42,1,2,390,1,4,2,5,3,5,4,3,3,2,3,5,3,5,22,14.0,0
1,0,31,0,0,2478,3,3,3,3,5,5,4,5,5,4,1,3,3,5,0,0.0,1
1,1,24,0,1,764,2,3,3,1,4,3,4,4,5,5,5,3,5,4,3,0.0,0
1,0,30,0,0,436,5,2,2,2,5,4,5,5,4,1,3,3,3,5,0,11.0,0
1,0,39,1,1,293,4,4,4,1,4,4,4,4,4,2,5,3,4,4,47,43.0,0
1,1,40,0,1,793,3,2,2,3,2,2,3,2,3,5,3,4,4,2,27,20.0,0
0,1,36,0,0,352,4,4,4,5,2,4,2,2,5,2,4,4,4,2,8,0.0,0
1,0,7,1,1,954,3,5,3,1,4,3,4,4,4,3,4,3,4,4,0,0.0,0
1,0,30,0,1,1546,5,5,5,5,5,5,5,5,2,3,2,2,5,5,8,7.0,1
0,1,27,0,1,647,2,2,2,4,5,2,2,5,1,2,3,4,3,5,2,0.0,0
0,0,37,0,0,2140,5,1,5,5,4,5,4,5,5,5,4,4,5,3,9,3.0,1
0,0,22,1,1,2565,3,3,3,3,4,3,4,4,3,1,4,1,2,4,0,0.0,0
0,0,44,0,0,2286,1,1,1,1,2,4,3,5,5,5,5,1,5,2,0,0.0,1
1,0,74,0,0,3310,4,4,4,4,2,4,4,5,5,5,5,4,5,1,0,0.0,1
0,0,55,0,1,406,4,3,3,3,4,4,3,4,4,4,4,1,4,1,10,14.0,0
0,0,61,1,1,268,1,3,1,2,1,5,3,5,5,1,5,1,5,1,0,0.0,0
0,1,55,0,0,923,3,3,3,1,1,3,3,1,5,2,4,5,5,1,0,0.0,1
0,0,27,1,2,689,4,5,4,3,5,4,4,5,1,4,2,4,5,5,0,5.0,0
0,0,43,0,0,2176,2,2,2,2,3,4,4,4,4,4,4,5,4,5,7,6.0,1
1,1,61,0,0,338,4,4,4,5,5,4,5,5,5,5,4,5,4,5,0,0.0,0
1,0,27,0,0,599,3,5,5,5,3,2,3,3,2,2,4,3,4,3,0,0.0,0
1,0,74,0,0,1587,1,3,3,3,2,3,4,1,1,1,1,2,1,4,0,0.0,0
0,0,40,0,0,2806,1,1,1,1,3,1,5,5,5,5,5,5,5,5,0,4.0,1
1,0,48,0,0,306,5,5,5,5,3,4,4,5,5,5,5,4,5,3,0,9.0,1
0,0,56,0,0,1591,3,3,2,3,2,4,5,4,4,4,4,5,4,3,0,18.0,1
1,0,47,0,1,223,1,3,3,3,1,1,1,1,4,5,2,4,2,1,2,0.0,0
0,0,16,1,1,2611,4,3,4,1,4,4,5,4,1,4,4,3,3,4,6,9.0,1
0,0,63,1,0,1431,3,1,3,4,4,3,3,5,5,3,5,2,5,3,0,0.0,0
0,0,56,1,1,2133,3,4,3,4,2,3,4,2,2,3,5,3,2,4,0,0.0,0
0,0,40,0,1,1046,3,1,1,1,3,3,3,3,4,1,3,3,3,3,0,0.0,0
0,0,50,0,0,414,5,5,4,5,3,4,5,4,4,4,4,4,4,5,0,0.0,1
0,1,19,0,1,679,1,1,1,4,1,1,1,1,1,2,4,1,4,1,64,88.0,0
0,0,59,0,0,3581,1,1,1,1,2,4,1,4,4,3,4,4,4,3,0,0.0,1
0,0,51,0,0,2544,5,5,5,5,2,4,5,4,4,4,4,3,4,5,0,0.0,1
1,1,52,0,1,507,2,4,3,4,5,3,5,5,1,1,3,2,4,5,0,0.0,0
0,0,20,1,1,1235,2,3,2,1,3,2,3,3,2,2,4,4,2,3,0,8.0,0
0,0,49,0,0,2279,3,3,3,3,5,5,5,4,3,3,4,5,5,5,0,6.0,1
0,1,20,0,1,837,4,4,4,2,5,4,5,5,3,2,5,3,4,5,2,20.0,1
0,1,25,0,1,696,4,4,4,4,4,4,4,4,3,4,4,2,3,4,28,32.0,0
0,0,46,0,0,1005,3,5,3,5,1,4,3,3,3,3,3,1,3,1,112,110.0,0
0,0,50,0,0,369,3,3,3,3,3,5,4,4,4,4,4,4,4,5,4,0.0,1
0,0,17,1,1,972,1,4,1,3,3,1,3,3,5,4,5,3,5,3,0,0.0,0
0,0,43,0,0,2536,2,2,2,2,5,5,4,5,5,5,5,4,5,5,18,5.0,1
0,1,28,0,1,909,1,1,1,2,5,1,1,5,1,1,1,2,3,5,0,0.0,0
1,0,10,1,2,1372,3,4,4,4,4,4,5,4,4,5,3,3,4,4,3,0.0,0
1,0,31,0,0,1636,3,3,3,3,4,4,4,4,4,3,5,5,5,4,6,15.0,1
1,0,57,0,0,1192,2,2,2,2,5,4,4,3,3,3,3,5,3,3,0,0.0,1
1,0,40,0,0,3099,2,2,2,2,4,4,4,4,4,4,4,4,4,5,0,0.0,1
0,0,19,1,1,239,1,4,1,3,4,1,4,4,3,5,5,5,5,4,0,0.0,0
0,0,44,0,1,1249,5,1,1,1,5,5,1,5,5,5,5,1,5,2,0,0.0,1
1,0,38,0,1,387,2,4,4,4,2,2,2,2,1,2,4,3,4,2,0,0.0,0
0,0,32,0,0,1633,2,2,2,2,5,5,5,5,5,5,5,3,2,5,0,10.0,1
0,0,30,1,2,503,3,5,3,1,1,3,2,1,4,5,5,5,4,1,0,0.0,0
0,0,33,1,1,1440,4,4,5,3,3,5,3,3,3,5,5,5,4,3,27,22.0,0
0,1,33,0,0,393,3,3,3,4,3,3,3,3,4,3,4,3,5,3,10,8.0,0
1,0,24,1,1,746,1,5,2,4,4,2,4,4,5,3,4,4,5,4,4,0.0,0
1,0,59,0,1,205,4,4,4,4,4,4,4,4,5,2,4,5,2,4,0,0.0,1
0,0,33,1,2,488,4,2,4,3,2,4,2,2,4,4,2,4,3,2,0,0.0,0
0,0,40,0,0,307,4,4,4,4,3,5,4,5,5,5,5,5,5,5,9,7.0,1
1,0,63,0,0,409,1,3,3,3,4,3,4,1,1,1,1,3,1,3,0,0.0,0
1,0,64,0,2,101,2,1,4,1,2,2,2,2,2,4,4,2,3,2,0,4.0,0
0,0,54,1,2,919,4,4,4,3,3,3,3,4,4,4,4,4,4,2,36,34.0,0
0,0,21,1,1,679,4,4,4,5,5,4,5,5,4,5,5,4,5,5,0,0.0,0
1,0,50,0,0,2235,3,3,3,3,4,4,4,2,2,2,2,4,2,5,0,0.0,1
0,0,51,0,0,3802,5,5,5,5,3,5,4,5,5,5,5,2,5,4,0,5.0,1
0,1,29,0,2,589,1,1,1,3,4,1,1,4,3,5,4,4,3,4,0,0.0,0
