39, State-gov,77516, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,2174,0,40, United-States,target
39,0,206190,11,9,4,3,4,4,0,0,0,45,38,0
43,2,131435,9,13,0,7,1,4,0,0,0,40,38,0
31,4,156033,11,9,0,7,1,4,1,0,0,35,38,0
21,2,188073,11,9,4,6,3,2,0,0,0,40,38,0
31,2,178506,15,10,4,0,4,2,0,0,0,40,38,0
46,2,285750,11,9,2,4,0,4,1,4064,0,55,38,0
34,2,561334,15,10,2,3,0,4,1,0,0,50,38,1
41,4,100800,12,14,2,3,0,4,1,7298,0,70,38,1
19,5,127085,15,10,4,7,3,4,1,0,0,10,38,0
27,2,168138,11,9,4,3,3,4,1,0,0,40,38,0
38,4,146042,9,13,2,9,0,1,1,3103,0,60,38,1
31,2,60229,11,9,2,6,0,4,1,0,0,40,38,0
44,2,171256,7,12,0,6,3,4,0,0,0,45,38,0
43,2,96421,9,13,0,9,4,4,0,0,0,24,27,0
61,2,176839,9,13,2,9,0,4,1,15024,0,50,38,1
39,2,322143,2,8,2,13,0,4,1,15024,0,70,38,1
34,2,345705,11,9,0,2,1,4,1,0,1408,38,38,0
22,2,305781,11,9,4,11,1,4,1,0,0,45,1,0
57,4,103529,12,14,2,12,0,4,1,0,0,38,38,1
18,2,28648,1,7,4,7,2,4,0,0,0,40,38,0
26,2,89648,9,13,4,3,1,4,0,0,0,50,38,0
32,2,126838,11,9,4,2,1,4,1,0,0,40,38,0
57,2,190942,3,2,6,8,1,2,0,0,0,30,38,0
33,2,157747,7,12,2,5,0,4,1,0,0,40,38,0
43,2,253759,11,9,0,0,4,2,0,0,0,45,38,0
47,2,179313,0,6,0,11,4,4,0,0,0,30,38,0
62,0,125155,11,9,2,0,0,4,1,0,0,38,38,0
26,5,272986,7,12,4,0,3,2,0,0,0,8,38,0
33,2,72338,14,15,2,3,0,1,1,0,0,65,23,1
22,2,233624,11,9,2,2,0,4,1,0,0,43,38,0
47,2,284916,11,9,2,11,0,4,1,7298,0,45,38,1
53,0,227836,15,10,0,4,1,4,1,0,0,40,38,0
22,2,148187,1,7,4,7,2,4,1,0,0,40,38,0
35,2,32220,7,12,4,3,1,4,0,0,0,60,38,0
50,4,312477,11,9,2,3,0,4,1,0,1887,40,38,1
30,0,59951,15,10,2,0,3,4,1,0,0,40,38,0
46,0,268281,7,12,0,0,4,4,0,0,0,40,38,0
53,2,200576,1,7,0,2,2,4,0,0,0,40,38,0
33,2,37232,15,10,4,2,1,4,1,0,0,80,38,0
52,1,91689,15,10,2,13,0,4,1,0,0,40,38,0
23,2,198992,11,9,4,0,3,4,0,0,0,35,38,0
40,2,226388,11,9,2,2,0,2,1,0,0,40,38,0
35,2,63021,15,10,0,11,1,4,0,0,0,35,38,0
25,2,378322,11,9,4,2,1,4,1,0,2001,50,38,0
34,4,254304,11,9,2,4,0,4,1,4508,0,90,38,0
40,2,320451,10,16,2,9,0,1,1,0,1977,45,16,1
39,0,110622,9,13,2,0,5,1,0,0,0,40,29,0
28,2,163320,11,9,4,13,3,4,1,0,0,40,38,0
47,2,165937,11,9,2,6,0,4,1,0,0,50,38,1
22,2,79980,15,10,4,11,3,4,1,0,0,25,38,0
25,5,99076,9,13,4,7,1,4,0,2597,0,50,38,0
33,2,182926,9,13,2,3,0,4,1,15024,0,50,38,1
20,2,215247,15,10,4,0,3,4,0,0,0,20,38,0
29,2,327779,15,10,2,5,0,4,1,0,0,20,38,0
24,2,181820,15,10,4,0,3,4,1,0,0,40,38,0
23,2,260617,0,6,4,2,1,4,1,0,0,40,38,0
46,2,28334,11,9,2,13,0,4,1,0,0,40,38,0
28,2,64940,15,10,4,7,3,4,0,0,0,30,38,0
23,2,117480,0,6,4,2,3,4,1,0,0,44,38,0
20,2,122166,15,10,4,0,1,4,0,0,0,40,38,0
30,2,163003,9,13,4,3,3,1,0,0,0,52,35,0
33,3,202153,12,14,2,2,0,4,1,0,0,40,38,0
21,2,108687,15,10,4,11,3,4,0,0,0,40,38,0
50,4,68898,12,14,2,11,0,4,1,7688,0,55,38,1
46,2,111979,5,4,2,2,0,4,1,0,0,47,38,0
22,2,117747,15,10,4,2,2,1,0,0,0,40,39,0
41,2,282948,15,10,2,12,0,2,1,3137,0,40,38,0
27,2,408623,9,13,2,2,2,4,1,0,0,50,38,0
49,2,297884,11,9,2,6,0,4,1,4064,0,50,38,0
69,2,229418,11,9,2,13,0,4,1,0,0,40,38,0
42,2,178134,15,10,0,0,1,4,0,0,0,30,38,0
33,5,306309,12,14,4,9,1,4,1,0,0,50,38,0
46,2,376789,11,9,4,7,1,4,1,0,0,15,38,0
23,2,67958,15,10,4,7,1,4,0,0,0,30,38,0
52,2,204402,11,9,2,13,0,4,1,0,0,85,38,1
53,4,187830,8,11,5,2,1,4,1,0,0,40,30,0
33,2,235109,11,9,4,0,4,4,0,0,0,40,38,0
28,2,31842,9,13,4,3,3,4,1,0,0,40,38,0
37,4,31670,11,9,2,4,0,4,1,0,0,60,38,0
20,2,174685,11,9,4,7,3,4,1,0,0,40,38,0
59,4,32552,11,9,2,13,0,4,1,0,0,48,38,0
31,0,386331,11,9,2,0,0,2,1,0,0,50,38,0
24,5,147147,9,13,4,0,1,2,0,0,0,20,38,0
19,2,283033,1,7,4,7,1,4,1,0,0,40,38,0
59,2,197148,11,9,2,10,0,4,1,0,0,24,38,1
69,2,203313,11,9,6,7,1,4,0,991,0,18,38,0
58,3,78634,1,7,2,13,0,4,1,0,0,60,38,0
49,0,118701,11,9,0,0,4,2,0,0,0,40,38,0
37,3,26698,15,10,2,11,0,4,1,0,1485,44,38,1
57,4,353808,15,10,2,11,0,4,1,0,0,60,38,1
63,2,216413,9,13,6,0,1,4,0,0,0,25,38,0
21,2,185357,11,9,4,0,1,4,1,0,0,50,38,0
44,2,191149,15,10,0,0,4,4,0,0,0,57,38,0
61,2,183355,11,9,2,0,0,4,1,0,0,40,38,1
23,2,162228,9,13,4,11,1,4,1,0,0,48,38,0
55,2,225365,11,9,6,7,4,4,0,0,0,30,38,0
48,3,193188,9,13,2,3,0,4,1,0,0,40,38,1
43,2,170230,12,14,4,12,1,4,0,0,0,40,38,0
34,2,123084,1,7,2,6,3,4,0,0,0,40,38,0
46,2,70754,5,4,4,5,1,4,1,0,0,50,38,0
26,1,386949,11,9,0,0,4,4,0,0,0,25,38,0
27,2,175034,9,13,4,0,1,4,0,0,0,40,38,0
48,4,82098,15,10,2,3,0,1,1,0,0,65,38,0
70,1,88638,12,14,4,9,4,4,0,7896,0,50,38,1
32,2,234755,11,9,5,2,4,2,1,0,0,40,38,0
38,2,180303,9,13,2,3,0,1,1,0,0,50,23,1
49,2,360491,11,9,6,0,4,4,0,0,0,40,38,0
21,2,170800,11,9,4,11,3,4,0,0,0,30,38,0
60,2,117509,6,5,2,2,0,4,1,0,0,40,38,0
39,2,129150,9,13,2,12,0,4,1,0,0,50,38,1
36,2,210452,9,13,0,9,4,4,1,0,0,45,38,0
34,0,190228,9,13,2,10,0,4,1,0,1902,48,38,1
35,1,190226,11,9,4,10,3,4,1,0,0,40,38,0
19,2,100009,11,9,4,2,1,4,0,0,0,40,38,0
20,2,189888,2,8,4,7,1,4,1,0,0,40,38,0
52,2,199688,0,6,2,5,0,4,1,0,0,45,38,0
59,2,32552,9,13,2,2,0,4,1,0,0,4,38,0
27,2,300783,15,10,2,11,5,4,0,0,0,42,38,1
88,2,68539,15,10,0,0,4,4,0,0,0,40,38,0
24,2,215251,9,13,4,3,1,4,0,0,0,50,38,0
32,2,34437,11,9,4,13,3,4,1,0,0,40,38,0
22,2,48347,15,10,4,12,3,4,1,0,0,40,38,0
32,2,311524,11,9,4,2,3,2,1,0,0,38,38,0
21,2,275395,15,10,4,2,3,4,1,0,0,40,38,0
30,2,323054,0,6,0,7,1,0,1,0,0,40,38,0
24,2,35603,15,10,0,7,1,2,1,0,0,40,38,0
61,1,101265,11,9,6,0,4,4,0,1471,0,35,38,0
33,2,138142,15,10,5,7,4,2,0,0,0,25,38,0
23,2,180052,11,9,4,7,3,4,1,0,0,40,38,0
50,2,128478,11,9,2,13,0,4,1,0,0,70,38,0
35,2,186934,11,9,2,3,0,4,1,7688,0,50,38,1
24,2,262570,11,9,4,6,1,4,1,0,0,40,38,0
45,2,242391,9,13,2,3,0,4,1,0,0,40,38,1
52,4,42984,14,15,2,9,0,4,1,0,0,70,38,1
33,2,111363,9,13,2,2,0,4,1,0,0,45,38,0
51,0,40808,9,13,4,9,1,0,0,0,0,43,38,0
35,0,133935,9,13,2,2,0,4,1,0,0,40,38,1
45,2,186256,11,9,0,2,1,4,1,0,0,40,38,0
35,4,89508,15,10,2,3,0,4,1,3908,0,60,38,0
17,4,174120,2,8,4,5,3,4,1,0,0,15,38,0
52,2,96359,10,16,2,3,0,4,1,0,0,57,38,1
49,1,116892,9,13,0,9,1,2,0,0,0,40,38,0
49,2,141944,8,11,3,5,4,4,1,0,1380,42,38,0
49,2,209146,11,9,2,13,0,4,1,0,0,40,38,0
26,2,223464,15,10,2,0,0,4,1,0,0,40,38,0
35,2,189623,10,16,2,3,0,4,1,0,0,45,38,1
28,2,103389,12,14,0,11,3,4,0,0,0,40,38,0
24,2,322674,7,12,4,5,1,4,1,0,0,48,38,0
20,2,224640,7,12,4,3,3,4,0,0,0,40,38,0
31,1,158092,15,10,4,0,3,4,0,0,0,35,38,0
45,2,178922,11,9,4,11,1,4,0,0,0,20,38,0
40,2,241895,15,10,2,0,0,4,1,0,0,40,38,0
41,2,280167,12,14,2,3,0,4,1,15024,0,70,38,1
39,2,76767,15,10,0,0,1,4,0,0,0,60,38,0
22,5,96862,15,10,4,0,3,4,0,0,0,40,38,0
25,2,234190,15,10,4,11,1,4,1,0,0,35,38,0
45,2,201699,8,11,2,6,0,4,1,0,0,40,38,1
32,2,107218,9,13,4,0,1,1,1,0,0,40,38,0
73,4,109833,9,13,2,4,0,4,1,0,0,30,38,0
34,2,111415,11,9,2,11,0,4,1,0,0,70,38,0
17,2,206010,2,8,4,7,3,4,0,0,0,8,38,0
47,4,33300,7,12,4,4,2,4,1,10520,0,45,38,1
79,2,172220,5,4,6,8,1,4,0,2964,0,30,38,0
31,2,223212,11,9,2,7,0,4,1,0,0,40,25,0
26,2,78424,8,11,4,11,4,4,0,0,0,54,38,0
57,5,399246,9,13,2,0,0,1,1,0,1485,40,2,0
54,1,172991,11,9,2,13,0,4,1,0,0,40,38,0
40,2,111067,9,13,2,5,0,4,1,0,0,80,38,1
58,2,142076,11,9,0,12,1,4,1,4787,0,39,38,1
26,2,109186,15,10,2,11,0,4,1,0,0,50,10,0
33,2,55699,11,9,2,13,0,4,1,3908,0,40,38,0
48,2,278530,11,9,0,2,4,4,1,0,0,40,38,0
48,0,326048,9,13,2,9,0,4,1,0,0,44,38,1
28,2,130856,0,6,2,2,0,4,1,0,0,36,38,0
49,2,245305,0,6,2,13,0,2,1,0,0,42,38,1
46,2,55720,12,14,2,3,0,4,1,0,0,45,38,1
19,2,439779,15,10,4,11,3,4,1,0,0,15,38,0
43,1,147328,12,14,2,3,0,4,1,0,1977,60,38,1
42,2,345363,11,9,0,3,1,4,0,0,0,40,8,0
61,4,113080,6,5,2,11,0,4,1,0,0,58,38,1
61,2,93997,5,4,2,6,0,4,1,0,0,40,21,0
51,1,170579,11,9,2,13,0,4,1,0,0,40,38,1
38,2,112561,9,13,2,3,0,4,1,0,0,55,38,1
38,1,188612,15,10,2,2,0,4,1,0,0,45,38,0
31,2,241885,11,9,4,4,4,4,1,0,0,45,38,0
50,4,391016,9,13,0,3,1,4,1,0,0,30,38,0
26,2,94936,7,12,4,11,1,4,1,0,0,40,38,0
53,1,99064,6,5,2,2,0,4,1,0,0,40,38,0
32,2,251243,15,10,0,3,1,4,0,0,0,50,38,1
50,2,204447,12,14,2,3,0,4,1,15024,0,65,38,1
26,2,285004,9,13,4,3,1,1,1,0,0,35,34,0
43,2,118001,5,4,5,4,1,2,1,0,0,40,38,0
47,4,177457,15,10,2,7,0,2,1,0,0,40,38,0
42,2,213821,11,9,2,2,0,4,1,0,1887,40,38,1
44,2,106900,11,9,2,11,0,4,1,0,0,68,38,0
55,2,326297,11,9,5,0,1,4,0,0,0,25,38,0
35,2,187119,15,10,0,3,1,4,0,0,0,70,38,0
47,0,55377,11,9,4,6,3,2,1,0,0,40,38,0
31,2,330715,11,9,5,7,1,4,1,0,0,40,38,0
48,2,349151,11,9,2,2,0,4,1,0,0,40,38,0
19,2,237455,11,9,4,5,3,4,0,0,0,25,38,0
35,3,338320,11,9,2,3,0,4,1,0,0,50,38,1
49,2,183013,11,9,2,4,0,4,1,0,0,40,38,0
23,2,54472,15,10,3,7,1,4,0,0,0,50,38,0
41,2,287306,7,12,2,9,0,4,1,15024,0,60,38,1
54,2,186117,9,13,2,2,0,4,1,0,0,45,38,1
22,2,464103,3,2,4,2,1,4,1,0,0,40,12,0
38,2,133454,7,12,4,2,1,4,1,0,0,40,38,0
47,2,102771,5,4,2,5,0,4,1,0,0,40,31,0
44,2,75012,11,9,2,4,0,4,1,0,0,80,38,0
19,1,354104,11,9,4,0,3,4,1,0,0,35,38,0
41,2,114157,11,9,0,6,3,4,1,0,0,40,38,0
50,2,27484,11,9,2,3,0,4,1,0,0,50,38,1
44,2,157249,9,13,2,9,0,2,1,0,1977,50,38,1
60,4,96073,11,9,2,2,0,4,1,0,0,30,38,0
37,1,97136,15,10,3,0,4,2,0,0,0,40,38,0
33,2,118500,15,10,0,3,4,4,0,0,0,40,38,0
43,1,155106,8,11,2,3,0,4,1,0,0,40,38,0
57,2,142791,5,4,6,11,2,4,0,0,1602,3,38,0
31,2,147654,11,9,4,3,3,4,1,0,0,40,38,0
20,2,164574,11,9,4,7,3,4,1,0,0,30,38,0
40,2,146653,9,13,0,0,4,4,0,0,0,20,38,0
38,4,357962,6,5,0,2,1,4,1,0,0,40,38,0
39,2,123945,11,9,2,0,5,4,0,0,0,40,38,1
45,2,97842,15,10,2,6,0,4,1,0,0,65,38,0
50,1,117496,11,9,2,0,5,4,0,7298,0,30,38,1
73,2,123160,0,6,6,7,1,4,0,0,0,10,38,0
43,4,260696,12,14,0,9,1,4,0,0,0,20,38,0
34,2,177437,15,10,2,2,0,4,1,15024,0,45,38,1
28,3,114053,15,10,4,3,1,4,1,0,0,30,38,0
33,2,260782,15,10,2,2,0,4,1,0,0,41,38,1
49,1,149210,9,13,2,10,0,2,1,15024,0,40,38,1
32,2,323055,11,9,2,2,0,4,1,0,0,40,38,0
67,2,158301,11,9,0,13,1,4,1,0,0,60,38,0
56,1,183169,12,14,6,9,1,4,0,0,0,40,38,0
18,2,54440,15,10,4,7,3,4,1,0,0,30,38,0
23,2,285004,9,13,4,11,1,1,1,0,0,50,35,0
49,1,31267,9,13,2,9,0,4,1,0,0,50,38,0
38,3,187411,11,9,2,3,0,4,1,0,0,40,38,1
32,2,168854,9,13,2,11,0,4,1,0,1848,50,38,1
49,2,225454,7,12,2,9,0,4,1,0,0,45,38,1
56,3,211804,9,13,2,11,0,4,1,15024,0,50,38,1
38,2,290306,11,9,2,2,0,4,1,0,0,40,38,1
42,2,251795,15,10,2,9,5,4,0,0,0,50,38,1
50,2,98975,9,13,2,3,0,4,1,15024,0,40,38,1
49,2,170165,11,9,0,6,2,4,0,0,0,55,38,0
21,2,293968,15,10,3,11,3,2,0,0,0,20,38,0
42,4,303044,11,9,2,4,0,1,1,0,0,40,0,1
50,2,146429,11,9,2,2,0,4,1,0,0,40,38,0
29,2,176027,9,13,4,9,1,4,0,0,0,40,38,0
66,4,427422,10,16,2,11,0,4,1,0,2377,25,38,1
28,2,173944,12,14,2,9,0,4,1,0,0,40,38,1
56,2,212864,9,13,2,9,0,4,1,0,0,40,38,1
29,2,84560,11,9,4,5,3,4,1,0,0,40,38,0
41,2,82778,3,2,2,4,0,4,1,0,0,40,25,0
41,2,220460,11,9,4,11,3,4,1,0,0,40,38,0
27,2,156266,11,9,4,11,3,0,1,0,0,20,38,0
37,2,95855,1,7,0,5,1,4,0,0,0,40,38,0
55,2,349910,11,9,2,4,0,4,1,0,0,45,38,1
29,4,141185,15,10,2,4,0,4,1,0,0,55,38,0
62,2,224953,0,6,2,6,0,2,1,0,0,40,38,0
31,2,167319,9,13,2,3,0,4,1,0,0,40,38,0
31,2,124569,15,10,2,0,5,4,0,0,0,40,38,1
46,0,43206,10,16,4,9,1,4,0,0,1564,50,38,1
35,2,190194,11,9,4,0,1,4,0,0,0,40,38,0
34,2,158615,15,10,2,5,0,4,1,0,0,40,38,0
17,2,187308,0,6,4,7,3,4,0,0,0,15,38,0
32,2,171091,11,9,2,13,0,4,1,0,0,50,38,1
25,2,208117,9,13,4,9,2,4,1,0,0,40,38,0
61,3,61040,15,10,2,11,0,4,1,7688,0,36,38,1
59,4,247552,11,9,2,3,0,4,1,0,0,40,38,0
19,2,282698,5,4,4,0,3,4,1,0,0,80,38,0
20,2,451996,11,9,4,5,3,4,1,0,0,40,38,0
33,2,278736,8,11,2,6,0,4,1,0,0,50,38,0
43,4,27242,15,10,2,2,0,4,1,0,0,50,38,0
20,2,201204,11,9,4,5,3,4,1,0,0,40,38,0
26,2,100147,9,13,2,3,5,4,0,0,0,45,38,1
30,2,196385,15,10,2,2,0,4,1,0,0,45,38,1
47,2,316101,11,9,0,0,1,4,0,0,0,40,38,0
42,2,209392,11,9,0,10,1,2,1,0,0,35,38,0
39,0,209609,11,9,2,0,0,4,1,0,0,50,38,0
18,2,131033,1,7,4,7,2,2,1,0,0,15,38,0
40,2,478205,9,13,4,9,2,4,0,0,0,40,38,0
40,2,115161,11,9,2,13,0,4,1,0,0,30,38,0
55,2,156089,15,10,6,0,4,4,0,0,0,40,38,0
40,1,218995,15,10,2,3,0,4,1,0,0,42,38,1
43,2,234220,11,9,0,6,3,4,0,0,0,40,4,0
34,2,157289,15,10,2,2,0,4,1,0,0,40,38,0
21,2,308237,4,3,2,5,0,4,1,0,0,40,25,0
19,2,280146,15,10,4,5,3,4,1,0,0,20,38,0
59,2,122283,14,15,2,9,0,1,1,99999,0,40,18,1
32,2,331539,9,13,2,3,0,1,1,0,0,50,2,1
37,2,121521,14,15,2,9,0,4,1,15024,0,45,38,1
52,2,78012,11,9,6,11,4,4,0,0,1762,40,38,0
19,2,183041,1,7,4,5,3,4,1,0,0,24,38,0
26,2,289980,4,3,2,4,0,4,1,0,0,30,25,0
40,2,105936,11,9,3,0,3,4,0,0,0,38,38,0
43,3,198316,9,13,2,3,0,4,1,0,0,50,38,1
51,4,183173,11,9,2,11,0,4,1,0,0,40,38,1
40,5,141858,14,15,2,9,0,4,1,0,0,72,38,0
58,4,222311,11,9,2,7,0,4,1,7688,0,55,38,1
18,2,267965,1,7,4,11,1,4,0,0,0,15,38,0
52,2,206862,11,9,2,2,0,4,1,0,0,40,38,0
47,2,187440,11,9,2,2,0,4,1,5178,0,40,38,1
19,2,125010,11,9,4,4,3,4,1,0,0,45,38,0
34,4,426431,9,13,2,2,0,4,1,0,0,40,38,0
23,2,580248,11,9,4,12,1,4,0,0,0,40,38,0
29,2,251854,9,13,4,0,1,2,0,0,0,40,38,0
79,3,309272,11,9,2,3,0,4,1,0,0,40,38,1
36,2,274809,11,9,0,0,4,4,0,0,0,50,38,0
20,2,209131,15,10,4,6,3,4,1,0,0,40,38,0
59,2,333270,12,14,2,2,5,1,0,0,0,35,29,0
48,5,44434,12,14,2,9,0,4,1,0,0,61,38,1
46,2,155890,9,13,2,13,0,4,1,0,0,40,38,1
26,2,36936,8,11,2,2,0,4,1,0,2002,40,38,0
25,1,514716,9,13,4,0,3,2,0,0,0,40,38,0
48,2,143281,11,9,6,6,1,4,0,0,0,48,38,0
30,2,124187,11,9,4,4,3,2,1,0,0,60,38,0
50,0,251585,9,13,0,3,1,4,1,0,0,55,38,1
34,5,117503,9,13,2,0,0,4,1,0,0,20,21,0
30,2,229504,11,9,2,2,0,4,1,0,0,50,38,0
54,2,291755,9,13,2,3,0,4,1,0,0,45,38,1
37,2,194630,11,9,0,2,1,4,1,0,0,50,38,0
40,5,195520,15,10,4,0,4,2,0,0,0,49,38,0
18,2,242615,15,10,4,0,3,4,0,0,0,15,38,0
51,2,101432,11,9,2,2,0,4,1,0,0,40,38,0
61,1,153408,12,14,0,9,1,4,0,0,0,40,38,1
36,0,192443,15,10,4,3,1,2,1,13550,0,40,38,1
18,2,130849,1,7,4,7,3,4,0,0,0,8,38,0
29,2,164040,11,9,2,7,0,4,1,0,0,40,38,0
76,2,316185,5,4,6,10,1,4,0,0,0,12,38,0
37,2,73471,9,13,2,3,0,4,1,0,1887,47,38,1
32,2,37380,15,10,0,0,4,4,0,0,0,38,38,0
41,4,240900,11,9,0,4,2,4,1,0,0,20,38,0
46,2,54190,11,9,2,2,0,4,1,0,0,60,38,0
35,2,176279,15,10,6,0,4,4,0,0,0,30,38,0
42,2,195821,11,9,5,11,4,4,0,0,0,40,38,0
49,4,204241,9,13,4,11,1,4,1,0,0,45,38,0
31,2,187560,11,9,4,0,1,4,1,2174,0,40,38,0
37,2,171150,9,13,2,11,0,4,1,99999,0,60,38,1
32,4,129497,15,10,2,2,0,4,1,0,0,55,38,1
30,1,289442,11,9,4,10,1,4,1,0,0,40,38,0
55,2,151474,9,13,4,12,2,4,0,0,1590,38,38,0
63,2,187919,1,7,2,7,0,4,1,0,0,30,38,0
32,2,154087,11,9,2,13,0,4,1,0,0,40,38,0
46,5,314770,15,10,0,0,4,4,0,0,0,48,38,0
45,5,110311,12,14,0,3,4,4,0,0,0,40,38,0
54,2,511668,10,16,2,3,0,4,1,0,1977,43,38,1
56,4,222182,11,9,2,3,0,2,1,0,0,45,38,0
50,2,133963,9,13,0,11,1,4,0,0,0,50,38,0
46,2,563883,11,9,2,2,0,2,1,0,0,60,38,1
68,2,171933,5,4,2,2,0,4,1,0,0,40,38,0
33,2,345360,15,10,4,11,1,4,1,0,0,40,38,0
40,4,209833,15,10,2,2,0,4,1,0,0,60,38,0
45,2,168038,9,13,0,11,1,4,1,0,0,60,38,1
38,2,273640,11,9,4,7,4,4,0,0,0,40,38,0
38,1,86643,9,13,2,9,0,4,1,0,0,45,38,1
41,4,355918,9,13,5,2,1,4,1,0,0,35,38,0
35,2,164526,11,9,2,7,0,4,1,0,0,40,40,1
28,2,190525,9,13,2,3,0,4,1,0,0,46,38,1
25,2,25386,8,11,4,7,4,0,0,0,0,40,38,0
69,2,228921,9,13,6,9,1,4,1,0,2282,40,38,1
37,2,259882,8,11,4,11,4,2,0,0,0,6,38,0
35,2,187329,9,13,4,9,1,4,0,0,0,40,38,0
61,4,115882,3,2,2,2,0,4,1,0,0,20,38,0
19,2,196119,11,9,4,11,3,4,0,0,0,35,38,0
33,2,166961,15,10,4,0,1,4,0,0,0,38,38,0
26,2,48280,9,13,4,9,1,4,0,0,0,40,38,0
38,2,309230,15,10,2,2,0,4,1,0,0,40,38,1
28,2,145284,11,9,0,13,1,4,1,0,0,70,38,0
41,2,184846,15,10,0,0,4,4,0,0,0,40,38,0
19,2,213024,2,8,4,5,3,4,1,0,0,40,38,0
19,2,214935,15,10,4,5,3,4,1,0,0,40,38,0
18,2,268952,2,8,4,7,3,4,1,0,0,20,38,0
23,2,199452,15,10,4,7,3,4,0,0,0,40,38,0
22,2,216134,15,10,4,11,3,2,0,0,0,40,38,0
43,2,133584,11,9,0,2,1,4,1,0,0,40,38,0
25,2,258379,9,13,2,9,5,4,0,0,0,32,38,0
23,2,522881,4,3,2,7,0,4,1,0,0,35,25,0
49,2,266150,11,9,2,6,5,4,0,0,0,40,38,0
38,0,99527,12,14,2,3,0,4,1,0,0,40,38,1
43,2,200734,11,9,5,7,1,2,0,0,0,40,38,0
33,3,40444,15,10,2,3,0,4,1,0,0,40,38,0
39,2,209867,15,10,4,0,1,4,0,13550,0,45,38,1
56,2,232139,11,9,0,13,1,4,1,0,0,40,38,0
49,2,116789,11,9,2,4,0,4,1,0,0,40,38,0
44,2,125461,9,13,2,11,0,4,1,0,0,40,38,1
56,2,174533,9,13,4,3,1,4,0,0,0,45,38,1
44,0,44822,15,10,2,2,0,4,1,0,0,40,38,0
17,2,130125,0,6,4,7,3,0,0,1055,0,20,38,0
46,3,123075,11,9,2,10,0,4,1,0,0,70,38,0
38,5,267540,15,10,5,0,4,2,0,0,0,38,38,0
26,2,247025,11,9,4,10,4,4,1,0,0,44,38,0
33,2,69251,8,11,4,11,3,1,1,0,0,40,29,0
38,4,43712,1,7,2,3,0,4,1,0,1887,45,38,1
68,2,204082,15,10,6,3,1,4,0,0,0,45,38,0
33,2,73054,11,9,0,11,4,4,0,0,0,40,38,0
54,2,163826,11,9,4,9,1,4,1,0,0,40,38,0
20,2,121568,11,9,2,5,0,4,1,0,0,50,38,0
28,2,91299,8,11,4,0,1,1,0,0,0,45,38,0
33,2,117983,11,9,4,0,1,4,0,0,0,41,38,0
28,0,329426,9,13,4,3,1,4,1,0,0,40,38,0
35,2,240389,15,10,2,11,0,4,1,0,0,43,38,1
22,2,210474,11,9,4,7,1,4,0,0,0,40,38,0
33,2,97521,11,9,4,0,3,4,1,0,0,40,38,0
49,2,234320,5,4,4,9,2,2,1,0,0,45,38,0
43,2,270522,11,9,5,7,1,4,0,0,0,26,38,0
40,2,223934,15,10,2,0,5,4,0,0,0,17,38,1
23,2,32950,9,13,4,11,1,4,1,0,0,40,38,0
19,2,205829,11,9,4,11,3,4,0,0,0,35,38,0
18,2,212936,15,10,4,7,3,4,1,0,0,15,38,0
43,2,191196,15,10,2,3,0,4,1,0,0,55,38,1
44,2,177083,11,9,0,0,1,4,0,0,0,40,38,0
20,2,74631,15,10,4,11,1,4,0,0,0,50,38,0
39,4,194004,11,9,2,11,0,4,1,0,0,70,38,0
22,2,238917,3,2,4,6,1,4,1,0,0,24,25,0
40,2,155767,11,9,5,6,4,4,1,0,0,40,38,0
41,4,186909,12,14,2,11,5,4,0,0,1902,35,38,1
42,2,143342,15,10,0,6,1,4,0,0,0,40,38,0
22,2,162667,11,9,4,5,3,4,1,0,0,50,31,0
36,2,163396,8,11,2,9,5,4,0,0,0,40,38,1
33,2,219838,0,6,2,4,0,4,1,0,0,40,38,0
28,2,227104,15,10,0,11,1,4,1,0,0,30,38,0
28,2,263614,9,13,2,3,0,4,1,0,0,40,38,1
56,2,193453,9,13,2,9,0,4,1,0,1902,65,38,1
39,2,65027,15,10,2,13,0,4,1,0,0,43,38,0
32,2,199416,9,13,2,9,0,4,1,0,0,40,38,0
44,4,35166,9,13,2,4,0,4,1,0,0,90,38,0
44,2,209174,9,13,2,3,0,4,1,0,0,70,38,1
36,2,143486,9,13,2,11,0,4,1,0,0,40,38,1
68,2,123653,4,3,5,7,1,4,1,0,0,12,21,0
22,2,243842,6,5,4,2,3,4,1,0,0,40,38,0
36,2,129263,11,9,6,7,1,4,0,0,0,40,38,0
27,2,220754,11,9,4,0,1,4,0,0,0,70,38,0
30,2,331419,7,12,4,2,1,4,1,4787,0,50,38,1
39,2,83893,11,9,2,0,0,4,1,0,0,40,38,1
28,2,205337,11,9,2,6,0,4,1,0,0,40,38,0
61,2,162391,5,4,2,13,0,4,1,0,1651,40,38,0
27,2,193122,11,9,2,6,0,4,1,0,0,40,38,0
55,1,161662,12,14,2,3,0,4,1,0,0,55,38,1
24,2,270517,11,9,4,7,3,4,0,0,0,40,25,0
26,4,318644,14,15,4,9,3,4,1,0,0,20,38,0
30,0,321990,15,10,2,0,0,4,1,7298,0,48,4,1
53,2,49715,11,9,0,13,4,4,1,0,0,40,38,0
33,2,182556,11,9,4,7,1,4,1,0,0,40,38,0
32,2,244147,9,13,4,9,1,4,1,0,1876,50,38,0
41,2,193995,11,9,4,2,1,4,1,0,0,44,38,0
